dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.226987
cuda,beit_base_patch16_224,64,2.008995
cuda,botnet26t_256,128,1.666303
cuda,cait_m36_384,2,5.407237
cuda,convmixer_768_32,32,1.893633
cuda,convnext_base,32,2.593323
cuda,cspdarknet53,64,2.441356
cuda,densenet121,64,4.077816
cuda,dla102,64,2.570328
cuda,dm_nfnet_f0,128,2.465718
cuda,dpn107,32,4.138508
cuda,eca_botnext26ts_256,64,1.778724
cuda,eca_halonext26ts,64,1.908063
cuda,ecaresnet101d,64,3.462432
cuda,ese_vovnet19b_dw,128,1.248303
cuda,fbnetv3_b,128,3.604312
cuda,gernet_l,128,2.317355
cuda,ghostnet_100,128,2.256770
cuda,gluon_inception_v3,128,2.296784
cuda,gluon_senet154,32,5.851764
cuda,gluon_xception65,32,2.811855
cuda,gmixer_24_224,64,2.514761
cuda,gmlp_s16_224,64,2.388741
cuda,hardcorenas_a,128,1.600365
cuda,hrnet_w18,2,9.111605
cuda,inception_v3,128,2.203138
cuda,jx_nest_base,32,2.710473
cuda,lcnet_050,128,1.231735
cuda,mixer_b16_224,64,1.698522
cuda,mobilevit_s,32,2.426053
cuda,nasnetalarge,16,9.032179
cuda,nfnet_l0,64,2.396937
cuda,pit_b_224,64,1.897331
cuda,pnasnet5large,16,6.941954
cuda,poolformer_m36,64,3.192843
cuda,regnety_002,128,2.135805
cuda,repvgg_a2,128,2.078698
cuda,res2net101_26w_4s,64,4.002839
cuda,res2net50_14w_8s,2,3.471143
cuda,res2next50,2,2.232902
cuda,resmlp_12_224,128,1.230334
cuda,resnest101e,32,5.023385
cuda,resnet18,128,0.887575
cuda,sebotnet33ts_256,64,2.197746
cuda,selecsls42b,128,1.320893
cuda,swin_base_patch4_window7_224,64,4.099723
cuda,swsl_resnext101_32x16d,32,2.828023
cuda,tf_efficientnet_b0,128,2.310644
cuda,tf_mixnet_l,64,5.409058
cuda,tinynet_a,128,2.517206
cuda,tnt_s_patch16_224,64,3.054910
cuda,twins_pcpvt_base,32,4.265900
cuda,vit_base_patch16_224,64,1.893134
cuda,xcit_large_24_p8_224,5,4.770919
