dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.923662
cuda,AlbertForQuestionAnswering,2,1.902128
cuda,AllenaiLongformerBase,1,6.393775
cuda,BartForCausalLM,2,2.121012
cuda,BartForConditionalGeneration,1,4.775517
cuda,BertForMaskedLM,64,2.268247
cuda,BertForQuestionAnswering,64,2.219474
cuda,BigBird,1,54.308403
cuda,BlenderbotSmallForCausalLM,64,1.315840
cuda,BlenderbotSmallForConditionalGeneration,32,2.930133
cuda,CamemBert,1,2.233900
cuda,DistilBertForMaskedLM,16,1.196998
cuda,DistilBertForQuestionAnswering,32,1.203845
cuda,DistillGPT2,1,1.065610
cuda,ElectraForCausalLM,1,2.019243
cuda,ElectraForQuestionAnswering,64,2.005606
cuda,GPT2ForSequenceClassification,4,1.985731
cuda,LayoutLMForMaskedLM,16,2.426995
cuda,LayoutLMForSequenceClassification,16,2.502061
cuda,M2M100ForConditionalGeneration,2,65.825566
cuda,MBartForCausalLM,16,2.119291
cuda,MBartForConditionalGeneration,8,4.998879
cuda,MT5ForConditionalGeneration,2,4.365754
cuda,MegatronBertForCausalLM,2,4.614262
cuda,MegatronBertForQuestionAnswering,8,4.530910
cuda,MobileBertForMaskedLM,16,9.344204
cuda,MobileBertForQuestionAnswering,32,9.349558
cuda,OPTForCausalLM,4,1.984470
cuda,PLBartForCausalLM,16,1.250099
cuda,PLBartForConditionalGeneration,8,2.471747
cuda,PegasusForCausalLM,8,26.229002
cuda,PegasusForConditionalGeneration,4,29.618054
cuda,RobertaForCausalLM,4,2.242571
cuda,RobertaForQuestionAnswering,64,2.302540
cuda,Speech2Text2ForCausalLM,64,2.180250
cuda,T5ForConditionalGeneration,4,3.086783
cuda,T5Small,1,3.071306
cuda,TrOCRForCausalLM,8,2.053939
cuda,XGLMForCausalLM,1,125.914582
cuda,XLNetLMHeadModel,4,4.870207
cuda,YituTechConvBert,1,3.002278
