dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.249592,24.898682,19.895365,1.909737,5.488837,3.837339,1.235454,0.143361,56.238092,43.853906
cuda,Background_Matting,4,0.490098,19.305711,16.250901,0.966430,5.311034,3.530343,1.409020,0.093852,72.200038,62.295285
cuda,LearningToPaint,96,0.262392,12.212682,11.013263,0.390325,1.278004,0.735041,0.307338,0.038083,74.913986,65.597099
cuda,alexnet,128,0.154369,8.493154,8.269937,0.139749,0.719031,0.407229,0.182113,0.012478,23.397740,15.992105
cuda,attention_is_all_you_need_pytorch,256,1.018914,68.886413,63.768779,2.017221,5.680393,3.590627,1.633521,0.170174,146.002575,90.048928
cuda,dcgan,32,0.148727,3.851055,3.612160,0.111102,0.287200,0.137311,0.053820,0.008677,16.624841,13.417445
cuda,densenet121,4,1.173040,76.714421,67.070727,2.434104,15.902884,10.584915,3.830634,0.223493,372.720646,324.192616
cuda,drq,1,0.214910,7.282738,7.001056,0.092873,0.315230,0.146534,0.058641,0.013928,13.224173,6.639632
cuda,fastNLP_Bert,6,1.250669,24.813071,20.312899,1.696964,5.393918,3.628846,1.370892,0.161934,76.386953,63.270923
cuda,hf_Albert,8,1.046147,19.452463,15.129831,1.565759,4.403490,3.038493,1.011345,0.119391,83.916499,74.851973
cuda,hf_Bart,4,1.329288,17.314389,11.090420,2.043581,6.084862,4.107557,1.564073,0.186848,44.389354,41.826329
cuda,hf_Bert,4,1.235656,18.147076,13.298463,1.679780,4.926834,3.358548,1.207430,0.150046,28.736132,22.151138
cuda,hf_BigBird,2,6.516096,83.884240,65.360507,9.460999,25.843500,17.210935,7.699967,0.558296,132.525604,102.983448
cuda,hf_DistilBert,8,0.496706,9.721272,7.241439,0.960316,2.848641,1.923482,0.680252,0.075767,18.319537,14.943010
cuda,hf_GPT2,4,1.222505,22.951152,19.284423,1.428771,4.182839,2.540726,1.309223,0.127151,41.244429,27.656559
cuda,hf_Longformer,2,3.723682,82.096912,69.576001,5.922662,13.774935,9.483720,3.496043,0.181476,98.388220,48.732564
cuda,hf_Reformer,4,1.334577,33.199070,32.524248,0.522178,1.741434,1.020434,0.495339,0.046818,51.903889,21.684777
cuda,hf_T5,8,1.861796,26.092949,20.390643,1.576806,4.544788,2.963340,1.114622,0.178672,64.862756,50.706403
cuda,mnasnet1_0,32,0.428004,25.063502,22.138025,0.859156,3.639231,2.354079,0.879272,0.091033,155.334098,137.763447
cuda,mobilenet_v2,96,0.440788,18.605725,15.387631,1.165689,3.865108,2.506291,0.942546,0.101657,140.837410,130.558374
cuda,mobilenet_v3_large,32,0.492598,32.914872,29.570697,1.095231,4.253144,2.676651,1.041847,0.115216,157.631915,133.641806
cuda,nvidia_deeprecommender,256,0.157071,2.681272,2.455778,0.085555,0.261008,0.122544,0.052487,0.007191,19.385708,17.283088
cuda,pytorch_CycleGAN_and_pix2pix,1,0.276476,11.549469,9.734725,0.651665,2.611645,1.663701,0.720095,0.060184,21.175144,14.748414
cuda,pytorch_stargan,16,0.265791,6.976934,5.585932,0.491828,1.022987,0.591460,0.259060,0.037358,32.749088,28.710358
cuda,pytorch_unet,1,0.284450,11.451112,10.186898,0.545932,1.960137,1.276404,0.440727,0.041181,30.282167,22.632443
cuda,resnet18,16,0.253547,8.840364,7.728033,0.396881,1.819270,1.178806,0.405961,0.036083,58.855450,53.371240
cuda,resnet50,32,0.482075,5.467591,2.353724,1.000407,3.222578,2.047934,0.801358,0.089846,70.538606,72.481050
cuda,resnext50_32x4d,8,0.484980,14.168346,11.073826,0.946462,2.939198,1.859794,0.707331,0.090052,91.054642,83.939183
cuda,shufflenet_v2_x1_0,128,0.547653,19.009179,15.489774,1.175808,4.436258,2.844218,1.180135,0.106446,111.748818,101.953361
cuda,squeezenet1_1,32,0.241167,8.092098,7.534995,0.346204,1.229926,0.691544,0.351012,0.035455,15.278152,9.333815
cuda,timm_efficientnet,32,0.977033,25.349226,21.311501,1.237837,4.869813,3.073267,1.233048,0.135604,119.828295,104.716553
cuda,timm_nfnet,128,1.509748,40.874430,32.281688,2.559255,7.456010,5.364187,1.420914,0.194677,83.890779,61.812045
cuda,timm_regnet,32,1.313665,27.484916,22.595489,1.384729,4.165926,2.590799,1.072131,0.156842,112.033239,95.099698
cuda,timm_vovnet,32,0.708516,17.909854,15.601359,0.949538,4.598140,2.940173,1.173151,0.074399,178.662957,168.665087
cuda,vgg16,64,0.197831,6.948508,6.580335,0.174367,1.072646,0.693532,0.231673,0.021298,17.273125,11.949735
