dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0108,1.7216,7.3527
cuda,Background_Matting,4,1.0000,1.0976,6.7789
cuda,LearningToPaint,96,0.9999,0.5119,1.1996
cuda,Super_SloMo,6,1.0002,1.1109,5.8099
cuda,alexnet,128,0.9991,0.3682,4.4375
cuda,attention_is_all_you_need_pytorch,256,1.0075,1.4787,7.2926
cuda,dcgan,32,0.9816,0.3379,0.2032
cuda,demucs,4,1.0001,0.7217,17.6423
cuda,densenet121,4,1.0020,1.6854,0.7478
cuda,dlrm,2048,1.0007,0.6083,16.2088
cuda,drq,1,0.9959,0.3888,0.2216
cuda,fastNLP_Bert,6,0.9988,1.6633,8.7485
cuda,hf_Albert,8,1.0004,1.4839,8.1462
cuda,hf_Bart,4,1.0147,1.7072,13.9121
cuda,hf_Bert,4,1.0360,1.4923,9.3708
cuda,hf_BigBird,2,0.9973,7.4324,12.8091
cuda,hf_DistilBert,8,0.9992,0.7817,7.9550
cuda,hf_GPT2,4,1.0120,1.5432,12.6272
cuda,hf_Longformer,2,1.0182,4.4481,11.9574
cuda,hf_Reformer,4,0.9991,1.9097,1.8182
cuda,hf_T5,8,1.0022,2.7390,19.9411
cuda,mnasnet1_0,32,0.9974,0.7400,1.0328
cuda,mobilenet_v2,96,0.9985,0.7614,4.1342
cuda,mobilenet_v3_large,32,1.0032,0.8318,1.1305
cuda,moco,32,0.9948,1.8341,3.8035
cuda,nvidia_deeprecommender,256,0.9993,0.3832,14.8097
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9955,0.5287,0.8898
cuda,pytorch_stargan,16,0.9973,0.5564,1.0835
cuda,pytorch_struct,200,0.9814,0.4101,0.8360
cuda,pytorch_unet,1,0.9997,0.6187,2.8364
cuda,resnet18,16,1.0040,0.5181,0.9418
cuda,resnet50,32,0.9994,0.8268,3.0183
cuda,resnext50_32x4d,8,1.0045,0.8077,1.9888
cuda,shufflenet_v2_x1_0,128,0.9988,0.9243,1.7034
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,32,1.0081,1.9008,3.1061
cuda,squeezenet1_1,32,0.9954,0.4897,0.5421
cuda,tacotron2,64,0.9816,23.3280,10.0403
cuda,timm_efficientdet,1,1.0196,12.5751,1.3273
cuda,timm_efficientnet,32,1.0131,1.2860,1.7915
cuda,timm_nfnet,128,0.9988,2.1389,11.1134
cuda,timm_regnet,32,1.0162,1.7389,6.1723
cuda,timm_resnest,32,1.0043,0.5730,1.7941
cuda,timm_vision_transformer,8,1.0036,0.9291,1.7645
cuda,timm_vovnet,32,1.0201,0.9959,2.6554
cuda,tts_angular,64,0.9816,0.4648,0.7849
cuda,vgg16,64,0.9996,0.4656,11.3081
cuda,vision_maskrcnn,4,0.9623,10.2489,9.3027
cuda,yolov3,16,0.9990,6.1656,8.2462
