dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,beit_base_patch16_224,64,4.895718,24.940694,1.202758,49.105480,2.820392,1.200079,0.212215,6.819389,32.275529
cuda,cait_m36_384,2,52.662787,51.143643,3.861804,105.009411,11.149092,4.533449,1.627458,70.104873,128.160278
cuda,coat_lite_mini,128,3.483237,116.767789,2.380825,294.494150,5.809308,2.089962,0.180568,204.627063,384.828671
cuda,convit_base,32,4.332806,48.377061,1.582870,100.097112,3.652769,1.557334,0.246637,46.326942,99.732497
cuda,convnext_base,32,12.395322,78.383492,2.454792,202.942674,7.807530,2.820855,0.481594,93.046200,220.205227
cuda,crossvit_9_240,64,7.780213,50.798692,1.871315,119.045099,4.575847,1.750843,0.316685,94.260441,164.514367
cuda,cspdarknet53,64,6.694815,157.008547,1.697079,293.758992,5.142758,2.658974,0.381495,71.506020,210.079615
cuda,deit_base_distilled_patch16_224,64,3.236133,21.780277,1.002762,49.412093,2.501894,1.043605,0.174760,14.959168,43.671772
cuda,dla102,64,11.618270,172.355325,2.530369,309.505083,7.840907,3.089425,0.568537,58.033030,197.891169
cuda,dpn107,32,14.858638,370.307045,3.129868,489.613813,9.300694,3.531508,0.582465,13.710625,136.379115
cuda,eca_botnext26ts_256,64,2.813429,119.225218,2.229870,260.937140,6.202538,2.491065,0.154894,191.448041,335.474459
cuda,eca_halonext26ts,64,2.932741,93.417182,2.707800,213.366080,10.830332,3.247536,0.165302,144.408205,267.145743
cuda,ese_vovnet19b_dw,128,2.080887,118.379253,0.892500,229.943760,4.572321,1.682851,0.121652,55.109275,167.617404
cuda,fbnetc_100,128,6.293968,182.424971,1.931232,361.869838,6.063901,2.253299,0.309465,169.501544,350.997171
cuda,fbnetv3_b,128,14.913884,176.438488,3.031371,385.722102,9.433197,3.259153,0.728921,156.407599,368.929556
cuda,gernet_l,128,5.362876,70.475171,1.216530,176.188964,3.426912,1.544141,0.240922,39.966310,146.996522
cuda,ghostnet_100,128,10.019836,222.406631,2.614170,392.053978,9.036273,3.501495,0.493538,103.476938,275.891894
cuda,gmixer_24_224,64,8.762185,34.555605,1.236353,68.063554,4.562221,1.791165,0.325804,26.207257,61.310918
cuda,gmlp_s16_224,64,9.545712,34.870718,1.700032,63.843545,7.121088,2.323200,0.320704,30.661564,61.469837
cuda,hrnet_w18,2,108.939431,160.691008,5.626730,358.527090,18.958142,5.677587,2.608238,329.367138,534.189774
cuda,jx_nest_base,32,10.469159,98.606906,2.842215,191.620907,10.051360,3.418423,0.519504,63.220381,159.255945
cuda,lcnet_050,128,2.168538,82.115552,0.985249,141.453972,3.379288,1.279081,0.138441,39.862967,100.408592
cuda,mixer_b16_224,64,2.852423,33.522996,0.901212,63.072561,2.534842,0.903327,0.132600,13.948765,44.643437
