dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,5.576724,98.662266,1.571705,113.813813,4.240829,1.222506,0.245363,0.000015,16.835445
cuda,Background_Matting,4,4.514819,79.471833,1.140142,148.698026,4.064580,2.104526,0.175945,14.887992,85.332496
cuda,LearningToPaint,96,1.165524,71.115376,0.509914,121.543466,1.066465,0.454839,0.066632,15.220191,66.193904
cuda,Super_SloMo,6,2.745144,54.240018,1.132669,84.135241,3.704069,1.446243,0.084101,0.381167,31.474291
cuda,alexnet,128,0.205451,9.234804,0.101418,16.925112,0.362707,0.165202,0.010896,0.165505,7.963234
cuda,attention_is_all_you_need_pytorch,256,4.606414,108.898558,1.605786,141.872822,4.116039,1.385551,0.297328,13.509299,48.200415
cuda,dcgan,32,0.200971,8.309601,0.096955,15.996739,0.137443,0.059633,0.010041,0.122870,7.914254
cuda,demucs,4,0.779701
cuda,densenet121,4,15.184414,415.161670,2.861302,638.473407,13.451961,4.801652,0.674342,61.241572,287.654316
cuda,dlrm,2048,0.517156,5.157372,0.236609,17.325279,0.350780,0.099298,0.013559,0.140031,12.552469
cuda,drq,1,0.294431,8.788144,0.069031,17.342350,0.094107,0.044175,0.011636,0.302857,8.934900
cuda,fastNLP_Bert,6,5.317333,86.724270,1.351695,107.507503,3.796577,1.257005,0.240405,12.318382,34.561627
cuda,functorch_dp_cifar10,64,0.802330,37.999803,0.637055,85.014381,2.083232,0.577422,0.058119,41.623636,89.320931
cuda,hf_Albert,8,1.444707,12.407437,1.136977,45.579975,2.404796,0.890790,0.133126,21.753055,56.147715
cuda,hf_Bart,4,7.628343,61.374705,1.926464,121.422863,3.665120,1.492908,0.339351,18.785916,80.887755
cuda,hf_Bert,4,5.368107,40.712222,1.576845,58.218075,3.150557,1.095419,0.248409,1.460574,20.638258
cuda,hf_BigBird,2,12.343345,11.941099,1.130980,27.635075,2.016592,0.875848,0.179778,9.226232,26.163625
cuda,hf_DistilBert,8,1.858861,19.401352,0.763903,40.270285,1.646366,0.588415,0.105668,8.183893,29.866288
cuda,hf_GPT2,4,3.800778,84.596150,1.173222,101.748754,3.157424,1.086168,0.195507,9.185124,27.596124
cuda,hf_Reformer,4,3.540521,39.708318,0.502612,49.240602,1.062011,0.527677,0.055640,9.855835,19.948357
cuda,hf_T5_large,2,39.581565,373.987301,5.614623,968.820072,15.979488,4.550843,1.942173,24.273122,625.206869
cuda,lennard_jones,1000,0.137951,1.742153,0.048300,5.236260,0.041410,0.025959,0.005431,0.112955,3.659896
cuda,mnasnet1_0,32,3.714258,171.622279,1.285626,396.481616,4.351544,1.994115,0.203477,345.556051,571.789515
cuda,mobilenet_v2,96,3.647252,162.865096,1.595365,375.892953,4.355830,2.108576,0.236520,194.469262,409.180725
cuda,mobilenet_v2_quantized_qat,96,2.521610
cuda,mobilenet_v3_large,32,4.090973,189.552630,1.530545,386.113235,4.624198,2.048489,0.233354,248.060423,446.243026
cuda,moco,32,12.364969,247.963187,2.444374,451.345470,5.918415,2.381993,0.271814,91.259827,297.235365
cuda,nvidia_deeprecommender,256,0.211309,2.973444,0.067032,10.561462,0.087437,0.040768,0.008001,1.313892,8.975178
cuda,pytorch_CycleGAN_and_pix2pix,1,0.875737,17.757112,0.519171,31.437879,1.412468,0.671051,0.064335,0.232415,14.475058
cuda,pytorch_stargan,16,0.965801,10.652233,0.405665,42.374516,0.718992,0.261255,0.047234,82.108090,114.271397
cuda,pytorch_struct,200,0.352719,8.730031,0.126354,27.931406,0.156755,0.084629,0.018157,76.937139,96.275505
cuda,pytorch_unet,1,1.325043,37.652149,0.493969,59.570129,1.491517,0.726802,0.061857,0.241844,22.689744
cuda,resnet18,16,1.091620,52.956051,0.523723,102.288997,1.650592,0.647835,0.063966,37.397100,87.287394
cuda,resnet50,32,3.858488,57.948143,1.386690,158.654260,3.654910,1.863968,0.208214,5.049340,107.229006
cuda,resnet50_quantized_qat,32,2.540398
cuda,resnext50_32x4d,8,3.798460,103.017693,1.257967,289.636934,3.151263,1.798123,0.190440,172.656089,360.622946
cuda,shufflenet_v2_x1_0,128,4.177387,125.873181,1.514025,238.493407,5.309474,2.154591,0.284022,61.909208,176.139160
cuda,soft_actor_critic,256,0.164794,4.071515,0.047315,11.320989,0.048438,0.026518,0.005553,0.245026,7.547377
cuda,speech_transformer,32,7.988696,90.672749,1.987588,122.488931,4.090750,1.529042,0.277079,0.000047,33.937635
cuda,squeezenet1_1,32,0.634322,75.126051,0.274932,122.106316,0.754447,0.430510,0.034343,133.494149,180.763697
cuda,timm_efficientdet,1,55.877529,390.355757,4.833884,742.712559,17.904379,4.996501,1.375954,407.659707,765.248872
cuda,timm_efficientnet,32,6.276910,157.515501,1.549181,347.292729,5.525797,2.059368,0.280632,101.327178,292.763529
cuda,timm_nfnet,128,7.261567,57.150214,2.254063,113.857927,5.401257,1.678548,0.271482,2.435538,61.556412
cuda,timm_regnet,32,8.766119,98.891377,1.374260,245.456000,4.133655,1.685565,0.343063,34.790392,182.857735
cuda,timm_resnest,32,1.571305,102.953930,0.818878,192.027702,3.635915,1.415571,0.092995,75.074281,165.010655
cuda,timm_vision_transformer,8,3.086416,28.439919,1.246692,63.994645,2.113498,0.985048,0.165762,93.890726,130.764993
cuda,timm_vision_transformer_large,8,24.212363,34.342945,3.437024,74.521795,7.560069,3.002460,0.909792,57.815609,101.677876
cuda,timm_vovnet,32,3.276816,87.713297,0.997486,191.789150,3.674261,1.470484,0.148281,20.113891,125.256504
cuda,tts_angular,64,0.230793,2.012723,0.039413,4.077272,0.027278,0.013327,0.001542,0.113197,2.219974
cuda,vgg16,64,0.372097,11.208846,0.144298,21.109674,0.541015,0.217832,0.018190,0.242320,10.297474
