dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.701782
cuda,Background_Matting,4,1.650459
cuda,LearningToPaint,96,0.761519
cuda,alexnet,128,0.240868
cuda,dcgan,32,0.227881
cuda,demucs,4,0.360059
cuda,densenet121,4,3.988506
cuda,drq,1,0.379429
cuda,hf_BigBird,2,11.404785
cuda,hf_DistilBert,8,1.267539
cuda,hf_GPT2,4,2.540387
cuda,hf_Reformer,4,2.366682
cuda,hf_T5,8,3.629503
cuda,lennard_jones,1000,0.195462
cuda,mnasnet1_0,32,1.594754
cuda,mobilenet_v2,96,1.707156
cuda,mobilenet_v3_large,32,1.757327
cuda,nvidia_deeprecommender,256,0.294983
cuda,pytorch_struct,200,0.383241
cuda,pytorch_unet,1,0.717470
cuda,resnet18,16,0.732956
cuda,resnet50,32,1.654661
cuda,resnext50_32x4d,8,1.706959
cuda,shufflenet_v2_x1_0,128,1.843731
cuda,soft_actor_critic,256,0.244912
cuda,squeezenet1_1,32,0.396128
cuda,tacotron2,64,20.517491
cuda,timm_efficientnet,32,2.802859
cuda,timm_nfnet,128,2.925427
cuda,timm_regnet,32,3.591407
cuda,timm_resnest,32,1.021571
cuda,timm_vision_transformer,8,1.558532
cuda,timm_vovnet,32,2.140843
cuda,tts_angular,64,0.240846
cuda,vgg16,64,0.304150
