dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.620509,6.708887,2.916859,10.054270,3.874171,1.499543,0.315606,0.000022,11.319828,6.385754
cuda,Background_Matting,4,1.526437,5.847999,2.123832,9.426144,4.671827,1.932202,0.212204,0.436261,0.532159,6.220782
cuda,LearningToPaint,96,0.674246,3.951618,0.970517,4.915092,1.265947,0.554336,0.078972,0.231853,4.609989,2.204475
cuda,Super_SloMo,6,1.511949,7.208763,2.372269,8.732213,4.257056,1.565594,0.123159,0.348940,4.312278
cuda,alexnet,128,0.134617,1.661806,0.212583,2.458575,0.452522,0.188668,0.015084,0.130126,1.145983
cuda,attention_is_all_you_need_pytorch,256,2.278855,7.297369,2.397563,10.758323,4.379833,1.667759,0.382892,3.497804,15.622736,9.482133
cuda,dcgan,32,0.130423,1.357274,0.202886,2.006337,0.192333,0.079378,0.013433,0.107620,0.967252
cuda,demucs,4,0.270973
cuda,densenet121,4,3.995336,21.471831,6.904064,28.741380,15.652565,5.119173,0.735314,0.916430,175.571647,15.354118
cuda,drq,1,0.236970,1.829714,0.158814,2.877769,0.155320,0.074565,0.015055,0.380191,1.596065
cuda,fastNLP_Bert,6,2.820274,8.293833,2.162608,12.277693,4.028637,1.618009,0.315889,2.842805,6.269227,9.103177
cuda,hf_Albert,8,2.070883,3.551550,1.848011,7.183556,3.299148,1.109443,0.160421,4.966328,10.534317,4.575106
cuda,hf_Bart,4,3.016998,8.415929,2.897585,13.199773,5.059212,1.906716,0.419773,4.069330,4.814006,11.893934
cuda,hf_Bert,4,2.589837,5.116501,2.360870,8.430997,3.826679,1.451660,0.309427,2.792533,8.581144,2.394644
