dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.603550,6.553289,2.869335,9.841856,3.865644,1.490822,0.314991,11.148700,6.569183
cuda,Background_Matting,4,1.551918,5.985149,2.393917,9.346319,4.417011,1.949466,0.215962,0.529057,5.833850
cuda,LearningToPaint,96,0.667143,3.942176,0.978739,4.896557,1.270668,0.555200,0.079740,5.328358,1.969267
cuda,Super_SloMo,6,1.502502,7.088918,2.555729,8.541517,4.196378,1.544011,0.120219,4.074210
cuda,alexnet,128,0.134146,1.617529,0.210981,2.490881,0.449964,0.301175,0.014818,1.090419
cuda,attention_is_all_you_need_pytorch,256,2.092940,7.125690,2.672324,10.244603,3.984328,1.647828,0.380445,15.947431,5.910526
cuda,dcgan,32,0.131499,1.319793,0.199039,1.954038,0.195386,0.077912,0.013438,0.841279
cuda,demucs,4,0.281444
cuda,densenet121,4,3.856152,21.010147,6.694633,28.085592,15.345614,5.009007,0.725525,179.241650,14.594538
cuda,dlrm,2048,0.427703,1.172798,0.179126,2.281379,0.388499,0.254393,0.015653,1.295502
cuda,drq,1,0.238503,1.840204,0.153760,2.862544,0.157625,0.074735,0.015193,1.184361
cuda,fastNLP_Bert,6,2.618667,8.243198,2.390465,11.880462,3.689789,1.580418,0.310262,6.213185,6.139512
cuda,hf_Albert,8,2.099034,3.641734,1.864708,7.260249,3.338550,1.117342,0.161565,5.568192,4.286300
cuda,hf_Bart,4,3.034197,8.523075,2.946788,13.354056,5.142040,1.920644,0.426230,4.845020,7.913665
cuda,hf_Bert,4,2.570799,5.031561,2.359491,8.264455,3.808655,1.441608,0.309643,5.701224,2.422450
cuda,hf_BigBird,2,11.165202,6.508558,1.827784,10.436068,2.926384,1.252618,0.219508,5.868105,0.370481
cuda,hf_DistilBert,8,1.139045,3.313219,1.336231,5.482901,1.961196,0.789030,0.129380,3.560088,3.523294
cuda,hf_GPT2,4,2.441824,4.767725,2.227460,7.453757,2.767415,1.321481,0.257116,5.009980,1.823537
cuda,hf_GPT2_large,4,8.206634,12.571794,6.383403,20.252208,9.731929,4.558398,1.256646,14.328157,1.525895
cuda,hf_Reformer,4,2.253037,8.096491,0.732263,8.826638,1.364717,0.752943,0.055761,3.157999,1.506063
cuda,hf_T5,8,3.297971,7.146913,2.766887,11.147505,4.346826,1.503536,0.319017,6.105364,6.895748
cuda,hf_T5_large,2,17.769242,24.063683,9.098115,39.668232,23.056349,5.800924,2.585587,25.033755,26.218289
cuda,lennard_jones,1000,0.104027,0.950637,0.072246,1.505464,0.071325,0.045207,0.006521,0.632353
cuda,mnasnet1_0,32,1.510883,7.908812,2.343226,10.875060,4.380982,2.055208,0.237680,56.154864,5.394831
cuda,mobilenet_v2,96,1.568411,8.859951,2.680669,11.024507,4.914039,2.099334,0.264473,31.175469,4.942623
cuda,mobilenet_v3_large,32,1.637650,8.233637,2.927834,11.285591,4.706528,1.830222,0.261798,65.782883,6.082914
cuda,nvidia_deeprecommender,256,0.197778,1.115884,0.119957,2.297975,0.116423,0.063399,0.009496,1.309503,0.438818
cuda,pytorch_CycleGAN_and_pix2pix,1,0.618877,2.742571,1.004049,4.598249,1.973260,0.676193,0.073440,2.900300
cuda,pytorch_stargan,16,0.613638,2.279474,0.926845,3.778331,1.158763,0.340147,0.049825,2.460843,19.715473
cuda,pytorch_struct,200,0.276707,1.231469,0.176990,2.749255,0.241410,0.289304,0.023385,1.706708,15.206508
cuda,pytorch_unet,1,0.640992,3.666586,1.030632,5.119903,1.829676,0.644262,0.075435,0.386138,2.519862
cuda,resnet152,32,4.552835,15.545904,7.352200,19.781194,10.511369,3.636555,1.126822,18.291398,11.864709
cuda,resnet18,16,0.625525,4.315881,1.082168,5.582434,1.670258,0.649600,0.075227,8.940697,2.382197
cuda,resnet50,32,1.622845,7.720985,2.337006,10.305549,3.878190,1.784025,0.237155,18.449567,5.010810
cuda,resnext50_32x4d,8,1.639583,7.162924,2.244488,9.934185,3.787948,1.520257,0.221215,31.952860,5.111972
cuda,shufflenet_v2_x1_0,128,1.832006,9.329241,2.993195,12.155092,5.103097,2.743888,0.322699,10.813381,5.921068
cuda,soft_actor_critic,256,0.144513,1.611339,0.067845,2.589222,0.069572,0.040413,0.006421,1.050280
cuda,speech_transformer,32,3.085312,7.999557,3.227628,12.734581,4.505594,1.978010,0.349641,8.094489,7.185895
cuda,squeezenet1_1,32,0.298066,3.721577,0.505425,4.447332,1.085840,0.528036,0.046166,15.523111,1.245798
cuda,tacotron2,64,20.194127,17.554435,3.016354,27.194864,6.904505,3.457126,0.551899,4.200267,13.290447
cuda,timm_efficientdet,1,23.677212,25.373082,12.116136,39.381307,22.771563,6.412070,1.735736,89.407241,26.580989
cuda,timm_efficientnet,32,2.651920,9.092733,3.388462,12.786853,5.435127,2.449450,0.326811,54.558320,7.210352
cuda,timm_nfnet,128,2.850904,9.842945,6.183691,12.982574,6.808241,1.959713,0.286661,11.364052,9.511833
cuda,timm_regnet,32,3.353436,7.968023,3.154153,10.997601,4.812254,1.852345,0.396366,14.333949,6.681526
cuda,timm_resnest,32,0.882144,6.636819,1.371674,9.904670,3.473862,1.337070,0.107028,34.657565,4.685659
cuda,timm_vision_transformer,8,1.438757,4.725098,2.094776,10.695362,3.299339,1.314439,0.227464,15.841526,8.146823
cuda,timm_vision_transformer_large,8,4.902024,11.471175,6.918307,22.529705,11.713648,4.061637,1.374421,11.182163,18.688643
cuda,timm_vovnet,32,1.991601,5.491549,2.188325,8.588290,4.042093,1.504634,0.167056,5.356745,2.462380
cuda,tts_angular,64,0.145789,0.925132,0.045734,1.425947,0.027288,0.014133,0.001450,0.548404
cuda,vgg16,64,0.216928,2.077900,0.343975,2.933896,0.725611,0.433814,0.026767,1.210197
cuda,yolov3,16,3.927397,36.585012,4.490819,389.237056,15.837438,6.637233,0.394906,12.092063,357.290503
