dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.398814,4.318207
cuda,AlbertForQuestionAnswering,2,1.323559,4.076989
cuda,BartForCausalLM,2,1.504582,3.996308
cuda,BartForConditionalGeneration,1,3.704526,10.567345
cuda,BertForMaskedLM,64,1.670432,3.951687
cuda,BertForQuestionAnswering,64,1.669471,3.919341
cuda,BigBird,1,8.642673,3.832030
cuda,BlenderbotSmallForCausalLM,64,0.973115,2.482910
cuda,BlenderbotSmallForConditionalGeneration,32,2.499934,7.030104
cuda,CamemBert,1,1.700444,3.950226
cuda,DebertaForMaskedLM,4,5.075280,4.945206
cuda,DebertaForQuestionAnswering,4,5.154535,5.058287
cuda,DistilBertForMaskedLM,16,0.751885,2.062408
cuda,DistilBertForQuestionAnswering,32,0.771842,2.101884
cuda,DistillGPT2,1,0.867790,1.880918
cuda,ElectraForCausalLM,1,1.696573,3.960633
cuda,ElectraForQuestionAnswering,64,1.698073,3.986548
cuda,GPT2ForSequenceClassification,4,1.724017,3.807140
cuda,GoogleFnet,1,0.986427,1.963141
cuda,LayoutLMForMaskedLM,16,1.844808,4.205093
cuda,LayoutLMForSequenceClassification,16,1.863788,4.314728
cuda,M2M100ForConditionalGeneration,2,3.580587,10.037077
cuda,MBartForCausalLM,16,1.429791,3.830706
cuda,MBartForConditionalGeneration,8,3.857658,10.914113
cuda,MT5ForConditionalGeneration,2,3.675838,9.029953
cuda,MegatronBertForCausalLM,2,3.616320,8.082078
cuda,MegatronBertForQuestionAnswering,8,3.671787,8.199828
cuda,MobileBertForMaskedLM,16,8.735932,18.381762
cuda,MobileBertForQuestionAnswering,32,8.652588,18.335611
cuda,OPTForCausalLM,4,1.503521,3.952349
cuda,PLBartForCausalLM,16,0.784647,1.976461
cuda,PLBartForConditionalGeneration,8,1.963921,5.394605
cuda,PegasusForCausalLM,8,1.485344,3.873262
cuda,PegasusForConditionalGeneration,4,3.598627,10.213742
cuda,RobertaForCausalLM,4,1.710219,4.049670
cuda,RobertaForQuestionAnswering,64,1.714850,4.104003
cuda,Speech2Text2ForCausalLM,64,0.810806,1.955553
cuda,T5ForConditionalGeneration,4,2.558977,6.002994
cuda,T5Small,1,2.582341,5.888772
cuda,TrOCRForCausalLM,8,1.413538,3.897962
cuda,XGLMForCausalLM,1,2.973103,8.170620
cuda,XLNetLMHeadModel,4,4.208680,16.161705
cuda,YituTechConvBert,1,2.549508,6.905440
