dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.375170,3.960995
cuda,BartForConditionalGeneration,1,3.683234,11.683474
cuda,BertForMaskedLM,64,1.602516,4.146129
cuda,BertForQuestionAnswering,64,1.654163,4.326908
cuda,BigBird,1,8.102618,3.438632
cuda,BlenderbotSmallForCausalLM,64,0.991169,2.684343
cuda,BlenderbotSmallForConditionalGeneration,32,2.285144,7.507454
cuda,CamemBert,1,1.617777,3.952446
cuda,DebertaForMaskedLM,4,5.047157,5.599551
cuda,DebertaForQuestionAnswering,4,5.127600,5.673029
cuda,DistilBertForMaskedLM,16,0.772477,2.048736
cuda,DistilBertForQuestionAnswering,32,0.783486,1.974365
cuda,DistillGPT2,1,0.906522,1.886068
cuda,ElectraForCausalLM,1,1.631894,4.169438
cuda,GoogleFnet,1,1.185202,1.696989
cuda,LayoutLMForSequenceClassification,16,1.763256,4.412592
cuda,M2M100ForConditionalGeneration,2,2.963202,9.397020
cuda,MBartForCausalLM,16,1.393969,3.977087
cuda,MBartForConditionalGeneration,8,3.604337,11.974862
cuda,MT5ForConditionalGeneration,2,3.586237,10.545294
cuda,MegatronBertForCausalLM,2,3.453870,9.359543
cuda,MegatronBertForQuestionAnswering,8,3.415429,9.177840
cuda,MobileBertForMaskedLM,16,7.988340,21.951798
cuda,MobileBertForQuestionAnswering,32,8.130656,22.046012
cuda,OPTForCausalLM,4,1.501927,4.119436
cuda,PLBartForCausalLM,16,0.810763,1.912373
cuda,PLBartForConditionalGeneration,8,1.856061,5.622268
cuda,PegasusForCausalLM,8,1.452646,4.050394
cuda,PegasusForConditionalGeneration,4,3.386593,10.212945
cuda,RobertaForCausalLM,4,1.630164,4.215197
cuda,RobertaForQuestionAnswering,64,1.647574,4.356438
cuda,Speech2Text2ForCausalLM,64,0.849370,1.959250
cuda,T5ForConditionalGeneration,4,2.475082,6.829490
cuda,T5Small,1,2.451247,6.750283
cuda,TrOCRForCausalLM,8,1.390890,3.979334
cuda,XGLMForCausalLM,1,2.665030,8.681573
cuda,XLNetLMHeadModel,4,4.072871,19.284800
cuda,YituTechConvBert,1,2.330665,7.344384
