dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8727,6.2694,0.8847
cuda,Background_Matting,4,1.0214,3.1273,0.9514
cuda,LearningToPaint,96,1.0599,1.3969,0.7240
cuda,Super_SloMo,6,0.9984,3.5040,0.9553
cuda,alexnet,128,0.9945,0.5952,0.8751
cuda,attention_is_all_you_need_pytorch,256,0.9769,6.1567,0.9235
cuda,dcgan,32,1.0116,0.5142,0.8463
cuda,demucs,4,1.0005,0.5782,0.9998
cuda,densenet121,4,0.9881,9.6155,0.8853
cuda,dlrm,2048,0.9677,0.8450,1.0000
cuda,drq,1,0.8306,0.6373,1.0000
cuda,fastNLP_Bert,0,0.0000
cuda,functorch_dp_cifar10,64,0.9662,1.4800,1.0044
cuda,hf_Albert,8,0.9991,4.9856,0.9486
cuda,hf_Bart,4,0.9751,6.6526,0.8680
cuda,hf_Bert,4,0.9936,5.0384,0.8851
cuda,hf_BigBird,2,0.8196,11.2435,0.9766
cuda,hf_DistilBert,8,0.9546,2.5025,0.8987
cuda,hf_GPT2,4,0.9830,4.9371,0.8781
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9978,2.7082,0.3088
cuda,hf_T5,8,0.9915,8.1751,0.9176
cuda,lennard_jones,1000,0.8246,0.4589,1.0000
cuda,mnasnet1_0,32,1.0793,3.0805,0.9109
cuda,mobilenet_v2,96,0.9982,2.7862,0.7669
cuda,mobilenet_v2_quantized_qat,96,0.9766,12.8604,0.8306
cuda,mobilenet_v3_large,32,1.0752,3.3191,0.8714
cuda,moco,32,0.9957,2.0099,1.0073
cuda,nvidia_deeprecommender,256,0.9549,0.4476,1.0002
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9226,2.1187,0.9094
cuda,pytorch_stargan,16,0.9836,1.9436,1.0210
cuda,pytorch_struct,200,0.7213,0.8055,0.5046
cuda,pytorch_unet,1,0.9975,1.4784,0.8519
cuda,resnet18,16,1.0774,1.3673,0.7985
cuda,resnet50,32,0.9944,3.3609,0.8750
cuda,resnet50_quantized_qat,32,0.9572,12.0911,0.9171
cuda,resnext50_32x4d,8,1.0839,3.2904,0.8851
cuda,shufflenet_v2_x1_0,128,1.0246,3.6569,0.9173
cuda,soft_actor_critic,256,0.7585,0.3942,0.9998
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9673,1.2968,0.8342
cuda,tacotron2,64,0.9469,22.7602,1.1061
cuda,timm_efficientdet,1,0.7954,34.7210,0.8216
cuda,timm_efficientnet,32,0.6782,5.2324,0.7714
cuda,timm_nfnet,128,0.9982,6.2908,0.8954
cuda,timm_regnet,32,0.9570,6.4809,0.8613
cuda,timm_resnest,32,0.9973,1.9608,0.8430
cuda,timm_vision_transformer,8,0.8841,3.4947,0.8768
cuda,timm_vovnet,32,0.6452,3.4103,0.7609
cuda,tts_angular,64,0.9557,0.5059,0.9888
cuda,vgg16,64,0.9988,0.8846,0.6761
cuda,yolov3,16,0.9937,6.1405,0.8429
