dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.778034,5.147244
cuda,Background_Matting,4,0.850168,2.928956
cuda,LearningToPaint,96,0.554139,0.966284
cuda,Super_SloMo,6,1.009226,2.938475
cuda,alexnet,128,0.348003,0.271966
cuda,attention_is_all_you_need_pytorch,256,1.701979,5.569465
cuda,dcgan,32,0.336100,0.198320
cuda,demucs,4,0.590068
cuda,densenet121,4,2.001172,9.218911
cuda,drq,1,0.386202,0.273830
cuda,fastNLP_Bert,6,1.754764,4.422027
cuda,functorch_dp_cifar10,64,0.508706,1.113504
cuda,hf_Albert,8,1.315648,4.238723
cuda,hf_Bart,4,1.810506,5.641322
cuda,hf_Bert,4,1.633078,4.131796
cuda,hf_BigBird,2,8.136110,3.398084
cuda,hf_DistilBert,8,0.776844,1.956798
cuda,hf_GPT2,4,1.695679,4.083144
cuda,hf_Reformer,4,2.608236,0.274930
cuda,lennard_jones,1000,0.347150,0.106888
cuda,mnasnet1_0,32,0.850979,2.614202
cuda,mobilenet_v2,96,0.855126,2.484464
cuda,mobilenet_v3_large,32,0.950529,2.892002
cuda,moco,32,1.953153,0.016465
cuda,nvidia_deeprecommender,256,0.373274,0.117149
cuda,pytorch_CycleGAN_and_pix2pix,1,0.530741,1.720301
cuda,pytorch_stargan,16,0.569041,1.511142
cuda,pytorch_struct,200,0.403051,0.431189
cuda,pytorch_unet,1,0.587080,1.046624
cuda,resnet18,16,0.528534,1.017749
cuda,resnet50,32,0.917700,2.810081
cuda,resnext50_32x4d,8,0.924152,2.834654
cuda,shufflenet_v2_x1_0,128,1.033459,3.226263
cuda,soft_actor_critic,256,0.306557,0.097713
cuda,squeezenet1_1,32,0.472625,0.904919
cuda,timm_efficientdet,1,19.382676,21.511024
cuda,timm_efficientnet,32,1.779498,4.125345
cuda,timm_regnet,32,2.248324,5.151048
cuda,timm_resnest,32,0.621340,1.526544
cuda,timm_vision_transformer,8,0.970903,2.853917
cuda,timm_vovnet,32,1.501453,2.344911
cuda,tts_angular,64,0.465690,0.045274
cuda,vgg16,64,0.396758,0.541332
cuda,yolov3,16,2.849323,4.266457
