dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.706410,15.831315,7.959532,2.465499,10.820049,4.694564,1.783238,0.295641,10.298532,5.657377
cuda,Background_Matting,4,17.790135,15.553927,8.041080,2.859923,11.279844,5.461683,2.883287,0.256197,6.209998
cuda,LearningToPaint,96,7.639678,6.778150,3.742270,1.015380,4.603162,1.571858,0.646548,0.084441,1.921452
cuda,Super_SloMo,6,17.410865,15.535882,8.934195,3.037146,11.621999,5.587242,2.539814,0.146595,5.813885
cuda,alexnet,128,2.924159,2.715401,2.312954,0.193180,3.663571,0.787057,0.445694,0.017096,1.551110
cuda,attention_is_all_you_need_pytorch,256,20.417575,17.735111,9.417443,2.682351,12.612420,4.925649,2.278569,0.352204,12.281797,6.004772
cuda,dcgan,32,2.844931,2.667401,2.149977,0.192194,2.706944,0.206974,0.093112,0.014024,0.757829
cuda,demucs,4,2.532057,1.838603,1.628763,0.129589,1.492519,0.167210,0.084947,0.013146
cuda,densenet121,4,46.683540,41.319764,20.813738,7.717127,25.452715,14.829227,4.863738,0.739376,12.650943
cuda,dlrm,1024,1.818502,1.638708,1.190341,0.156626,2.172916,0.349606,0.117848,0.015024,1.146826
cuda,drq,1,3.170467,2.872589,2.441513,0.132915,3.401133,0.163436,0.085946,0.016942,1.102350
cuda,fastNLP_Bert,6,19.601574,16.283464,9.097079,2.148595,12.421747,4.230967,1.782922,0.291905,5.359205,5.586438
cuda,functorch_dp_cifar10,64,6.847759,6.201331,3.620027,1.218277,6.268019,2.464653,0.753043,0.068652,3.912249,0.654182
cuda,hf_Albert,8,12.086560,10.505691,4.654016,1.683808,8.126223,3.414527,1.208854,0.151515,3.349959,5.235247
cuda,hf_Bart,4,24.004984,20.339954,11.065419,3.348243,14.607694,5.118824,2.203243,0.416919,3.806188,7.028821
cuda,hf_Bert,4,17.108216,13.995280,6.778748,2.137811,9.773576,3.910544,1.915135,0.299255,1.863214,5.244612
cuda,hf_Bert_large,4,32.004683,25.724372,11.719810,4.628916,15.992650,7.876011,3.162924,0.727643,1.633335,9.628043
