dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.6099,165.3210,35.0698,0.9574,16.5008,17.2347,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.6199,163.1025,30.8098,0.9734,16.2630,16.7080,441,1,11,6
cuda,AllenaiLongformerBase,4,1.6901,106.9799,143.4513,0.4688,8.3229,17.7542,1717,161,138,12
cuda,BartForCausalLM,4,1.4859,76.5839,44.2881,0.8301,11.9027,14.3392,486,16,19,11
cuda,BartForConditionalGeneration,2,1.4436,94.9510,64.7634,0.8456,15.5970,18.4447,1260,1,11,6
cuda,BertForMaskedLM,16,1.5879,69.2047,35.5725,1.0539,11.6459,11.0507,372,1,11,6
cuda,BertForQuestionAnswering,16,1.7590,54.0701,36.2109,1.0818,8.8466,8.1775,379,1,11,6
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2164,47.7905,35.5181,0.8065,7.7848,9.6522,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,1.3605,81.3930,48.8448,0.8729,13.3990,15.3493,842,1,11,6
cuda,CamemBert,16,1.5355,77.0279,32.5925,1.0511,11.8036,11.2295,379,1,11,6
cuda,DebertaForMaskedLM,4,1.0844,55.6641,77.1500,0.5501,4.9442,8.9882,728,95,164,15
cuda,DebertaForQuestionAnswering,8,1.0974,69.2094,78.4732,0.4601,6.2231,13.5249,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,1.0094,99.8999,126.3381,0.5197,11.6411,22.3997,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.9271,111.4425,124.2380,0.4870,12.2851,25.2267,940,179,287,15
cuda,DistilBertForMaskedLM,128,1.2115,69.8616,32.1520,0.8849,11.0526,12.4906,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,1.4393,71.8263,34.2785,1.0299,9.5385,9.2617,216,1,11,6
cuda,DistillGPT2,16,1.6460,64.2543,27.0663,0.9682,11.4247,11.8000,332,1,11,6
cuda,ElectraForCausalLM,32,1.7744,49.6174,63.5314,0.8890,11.1043,12.4913,379,6,15,8
cuda,ElectraForQuestionAnswering,64,2.1271,54.5563,41.4426,1.1387,10.4133,9.1447,380,1,11,6
cuda,GPT2ForSequenceClassification,4,2.2322,40.9240,33.0457,1.1139,9.0873,8.1582,646,1,11,6
cuda,LayoutLMForMaskedLM,16,1.5626,71.9725,35.6091,1.0078,11.6797,11.5899,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,1.7817,54.7515,41.4313,1.0583,8.8766,8.3874,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.4711,74.2167,104.5544,0.6058,11.3017,18.6567,1276,23,36,10
cuda,MBartForCausalLM,4,1.4744,76.9949,45.3468,0.8491,11.9196,14.0376,485,16,19,11
cuda,MBartForConditionalGeneration,2,1.4323,95.6763,69.9213,0.8672,15.6138,18.0043,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,2.0733,44.6739,124.5855,0.9089,10.9634,12.0627,1175,1,11,6
cuda,MegatronBertForCausalLM,4,1.4460,59.6869,59.0043,0.8450,9.0322,10.6894,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,1.5789,89.8490,59.0387,0.9530,13.3824,14.0418,726,1,11,6
cuda,MobileBertForMaskedLM,64,2.5933,74.9054,132.2068,0.7473,7.1229,9.5311,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,2.2693,83.5563,125.9792,0.6569,7.9433,12.0924,1453,1,5,4
cuda,OPTForCausalLM,2,2.4400,70.2913,40.7458,1.0620,17.1579,16.1569,537,16,19,11
cuda,PLBartForCausalLM,8,1.6244,71.2171,34.3723,0.8907,11.7446,13.1862,258,10,19,11
cuda,PLBartForConditionalGeneration,4,1.6108,74.0232,58.6067,0.9563,13.0738,13.6713,662,12,22,10
cuda,PegasusForCausalLM,32,1.2346,60.4459,48.5677,0.7952,7.6748,9.6513,482,18,20,11
cuda,PegasusForConditionalGeneration,32,1.3250,113.5237,67.4529,0.8901,14.4376,16.2195,1248,9,17,7
cuda,RobertaForCausalLM,16,1.6675,69.0116,33.3106,1.0541,11.6424,11.0451,383,1,11,6
cuda,RobertaForQuestionAnswering,16,1.7679,54.0314,32.4789,1.0865,8.8418,8.1383,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,1.4409,36.1963,36.0523,0.7566,6.8198,9.0137,265,12,20,11
cuda,T5ForConditionalGeneration,4,1.6124,64.5626,45.7185,1.0382,8.5207,8.2073,812,1,11,6
cuda,T5Small,4,1.6176,64.6208,45.6999,1.0382,8.5207,8.2073,812,1,11,6
cuda,TrOCRForCausalLM,32,1.2393,111.4041,47.2830,0.8619,14.0976,16.3568,485,16,19,11
cuda,XGLMForCausalLM,8,1.9027,55.5972,71.7906,0.6744,10.4421,15.4845,1002,30,20,11
cuda,XLNetLMHeadModel,8,1.8100,154.9237,83.0555,1.1342,16.4369,14.4920,768,3,14,8
cuda,YituTechConvBert,16,1.4820,84.7524,71.4399,0.9793,10.6702,10.8960,638,6,15,8
