dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.9997,266.4432,2.3284,1.0000,16.5008,16.5008,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.0000,264.0604,2.3234,1.0000,16.2630,16.2630,441,1,11,6
cuda,AllenaiLongformerBase,4,0.9510,190.7746,11.1434,0.8568,8.3229,9.7142,1717,161,138,12
cuda,BartForCausalLM,4,0.9917,115.4768,6.3304,0.9510,11.9027,12.5165,486,16,19,11
cuda,BartForConditionalGeneration,2,0.9997,149.4883,11.5472,1.0000,15.5970,15.5970,1260,1,11,6
cuda,BertForMaskedLM,16,0.9869,111.4250,5.0766,0.9998,11.6459,11.6486,372,1,11,6
cuda,BertForQuestionAnswering,16,0.9862,96.9548,5.3528,1.0017,8.8466,8.8317,379,1,11,6
cuda,BlenderbotForCausalLM,4,0.9632,122.4241,11.3411,0.9932,31.1116,31.3249,938,28,19,11
cuda,BlenderbotSmallForCausalLM,64,0.9775,63.1142,4.6689,0.8906,7.7848,8.7411,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,0.9968,123.4429,7.5558,1.0000,13.3990,13.3990,842,1,11,6
cuda,CamemBert,16,0.9888,120.0767,5.3638,1.0000,11.8036,11.8037,379,1,11,6
cuda,DebertaForMaskedLM,4,0.8530,71.2172,7.1054,0.9326,4.9442,5.3017,728,95,164,15
cuda,DebertaForQuestionAnswering,8,0.8804,87.9718,7.3658,0.9524,6.2231,6.5342,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.8514,137.2792,15.2091,0.9770,11.6411,11.9155,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.8488,138.2469,15.5702,0.9763,12.2851,12.5829,940,179,287,15
cuda,DistilBertForMaskedLM,128,0.9930,85.3001,2.5836,1.0000,11.0526,11.0524,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,0.9944,103.9588,2.5990,1.0114,9.5385,9.4307,216,1,11,6
cuda,DistillGPT2,16,0.9904,106.8477,2.5027,1.0000,11.4247,11.4250,332,1,11,6
cuda,ElectraForCausalLM,32,0.9836,89.9857,7.8168,0.9161,11.1043,12.1209,379,6,15,8
cuda,ElectraForQuestionAnswering,64,0.9883,118.0898,5.3697,1.0014,10.4133,10.3990,380,1,11,6
cuda,GPT2ForSequenceClassification,4,0.9812,93.1449,4.6585,1.0001,9.0873,9.0863,646,1,11,6
cuda,LayoutLMForMaskedLM,16,0.9868,114.2039,5.7377,0.9999,11.6797,11.6809,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,0.9852,99.3093,5.7025,1.0014,8.8766,8.8638,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.0292,133.9079,11.5726,0.9550,11.3017,11.8338,1204,20,25,10
cuda,MBartForCausalLM,4,0.9958,114.3880,6.3648,0.9510,11.9196,12.5334,485,16,19,11
cuda,MBartForConditionalGeneration,2,1.0007,139.2277,11.4448,1.0000,15.6138,15.6138,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,0.9962,102.6650,8.1310,0.9999,10.9634,10.9640,1175,1,11,6
cuda,MegatronBertForCausalLM,4,0.9872,88.5009,10.2076,1.0000,9.0322,9.0322,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,0.9813,144.7694,10.1691,1.0000,13.3824,13.3824,726,1,11,6
cuda,MobileBertForMaskedLM,64,0.9516,203.5475,15.9363,1.0000,7.1229,7.1229,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,0.9542,199.7005,15.9626,1.0161,7.9433,7.8173,1453,1,5,4
cuda,OPTForCausalLM,2,0.9936,166.8770,5.3660,0.9682,17.1579,17.7221,537,16,19,11
cuda,PLBartForCausalLM,8,0.9901,115.0625,3.6987,0.9237,11.7446,12.7143,258,10,19,11
cuda,PLBartForConditionalGeneration,4,0.9921,118.4516,8.9954,0.9300,13.0738,14.0584,662,12,22,10
cuda,PegasusForCausalLM,32,0.9718,76.4970,5.9558,0.9257,7.6748,8.2907,482,18,20,11
cuda,PegasusForConditionalGeneration,32,0.9978,140.3170,4.9549,0.9439,14.4376,15.2954,1248,9,17,7
cuda,RobertaForCausalLM,16,0.9876,116.3998,5.3532,0.9999,11.6424,11.6436,383,1,11,6
cuda,RobertaForQuestionAnswering,16,0.9857,97.4377,5.3541,1.0012,8.8418,8.8308,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,0.9879,53.7508,3.3336,0.8865,6.8198,7.6928,265,12,20,11
cuda,T5ForConditionalGeneration,4,0.9806,106.9813,5.6425,0.9999,8.5207,8.5214,812,1,11,6
cuda,T5Small,4,0.9849,108.3772,5.6348,0.9999,8.5207,8.5214,812,1,11,6
cuda,TrOCRForCausalLM,32,0.9945,138.1764,6.3600,0.9200,14.0976,15.3233,485,16,19,11
cuda,XGLMForCausalLM,8,0.9657,121.1257,9.4293,0.9431,10.4421,11.0718,1002,30,20,11
cuda,XLNetLMHeadModel,8,0.9962,280.2338,10.4105,0.9843,16.4369,16.6991,768,3,14,8
cuda,YituTechConvBert,16,0.9868,127.5668,10.7660,0.9530,10.6702,11.1959,638,6,15,8
