dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.956412,22.270920,18.936738,10.338793,2.606070,16.293068,4.394279,2.081945,0.321503,11.457733,26.573509,20.223828
cuda,Background_Matting,4,22.300001,19.018396,15.898578,9.287322,2.517758,16.511410,5.605393,2.979378,0.242615,18.513752,35.348881,28.444999
cuda,LearningToPaint,96,14.508127,13.122218,8.732587,6.020536,1.005212,10.066113,1.249750,0.734889,0.075575,12.858465,23.776230,17.988349
cuda,Super_SloMo,6,23.423190,20.508804,17.402968,10.711772,2.695425,16.766313,6.143705,2.752222,0.149606,8.904376,8.081989
cuda,alexnet,128,6.113364,5.630378,2.637940,2.246519,0.179388,5.711077,0.942851,0.324427,0.014844,4.479489,8.134343,4.335340
cuda,attention_is_all_you_need_pytorch,256,27.552055,23.342656,19.813041,11.131963,2.488046,18.176172,4.970323,2.321161,0.383754,14.360167,32.469721,24.125755
cuda,dcgan,32,6.215687,5.786820,2.636377,2.124798,0.338213,3.293295,0.211494,0.117730,0.012666,0.115300,1.637640
cuda,demucs,4,14.596142,13.107069,9.564722,8.597666,0.457889,13.786636,1.158175,0.669385,0.042629,5.828687,8.968140,11.506920
cuda,densenet121,4,52.406547,45.344723,41.259402,24.007356,6.762293,35.705781,13.837729,5.649045,0.721969,27.036667,53.768846,46.302433
cuda,drq,1,7.924752,7.261572,3.479118,3.000362,0.131822,4.776441,0.198459,0.113345,0.015467,0.402833,2.325442
cuda,fastNLP_Bert,6,30.260833,25.433573,21.739271,14.214661,2.066808,20.019468,4.289373,2.163078,0.315807,0.374927,6.851580,8.437998
cuda,functorch_dp_cifar10,64,12.377647,11.170621,8.201622,5.490855,1.323164,10.933338,2.217905,1.087561,0.067266,26.478287,34.967541,33.320827
cuda,hf_Albert,8,18.824814,16.375721,13.586582,6.916408,1.847721,12.086409,3.420861,1.527585,0.152810,0.000007,9.604291,7.171325
cuda,hf_Bart,4,38.974637,28.805492,25.896504,16.409904,2.697922,24.659197,4.736331,2.747720,0.286557,4.093786,4.046057,15.294099
cuda,hf_Bert,4,23.518827,18.719186,15.935422,8.656015,2.195361,13.867894,3.776544,1.941406,0.293184,0.000006,3.371222,7.589941
cuda,hf_Bert_large,4,40.498790,30.309438,27.482018,12.996419,3.796030,21.169586,7.839938,4.081003,0.833202,0.000019,3.370337,12.340861
cuda,hf_BigBird,2,73.971951,61.884894,58.444219,32.318643,8.846455,52.344868,21.351348,10.315565,0.586928,14.602373,8.942652,44.178326
cuda,hf_DistilBert,8,16.915464,14.543853,10.816843,6.970510,1.062518,11.229422,1.905809,1.058914,0.117513,2.014235,6.652448,7.430274
cuda,hf_GPT2,4,23.713006,19.257128,15.594687,9.070949,2.184841,13.255148,3.755142,1.816607,0.262600,0.321638,7.623710,6.860173
cuda,hf_GPT2_large,4,56.736940,43.053858,40.082655,20.774750,6.490372,35.145016,12.048309,6.043310,1.396581,0.683149,15.746951,22.080981
