dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.839503,0.000719
cuda,beit_base_patch16_224,64,3.339992,0.000600
cuda,botnet26t_256,128,2.268254,0.000437
cuda,cait_m36_384,4,15.274864,0.001896
cuda,coat_lite_mini,128,2.617884,0.000495
cuda,convit_base,64,3.105095,0.000550
cuda,convmixer_768_32,32,1.255596,0.000124
cuda,convnext_base,64,6.003939,0.000930
cuda,crossvit_9_240,128,4.590609,0.000765
cuda,cspdarknet53,64,4.556415,0.000846
cuda,deit_base_distilled_patch16_224,64,2.379879,0.000441
cuda,dla102,128,5.510473,0.000756
cuda,dm_nfnet_f0,128,4.696481,0.000753
cuda,dpn107,32,8.171467,0.001292
cuda,eca_botnext26ts_256,128,2.441309,0.000487
cuda,eca_halonext26ts,128,2.482828,0.000478
cuda,ese_vovnet19b_dw,128,1.826769,0.000384
cuda,fbnetc_100,128,4.117554,0.000745
cuda,fbnetv3_b,128,7.311762,0.001128
cuda,gernet_l,128,3.806384,0.000703
cuda,ghostnet_100,128,6.118910,0.000679
cuda,gluon_inception_v3,128,4.779129,0.000720
cuda,gluon_xception65,32,7.035976,0.000876
cuda,gmixer_24_224,128,4.691956,0.000758
cuda,gmlp_s16_224,128,4.715833,0.000771
cuda,hrnet_w18,128,6.348611,0.000442
cuda,inception_v3,128,4.790341,0.000671
cuda,jx_nest_base,32,5.366372,0.000875
cuda,lcnet_050,128,1.848092,0.000376
cuda,mixer_b16_224,128,2.083580,0.000395
cuda,mixnet_l,128,6.742820,0.000992
cuda,mnasnet_100,128,3.379054,0.000632
cuda,mobilenetv2_100,128,3.380638,0.000623
cuda,mobilenetv3_large_100,128,3.448039,0.000623
cuda,mobilevit_s,64,4.177024,0.000693
cuda,nfnet_l0,128,4.318243,0.000669
cuda,pit_b_224,64,2.991027,0.000502
cuda,pnasnet5large,16,4.828308,0.000311
cuda,poolformer_m36,64,6.254971,0.000998
cuda,regnety_002,128,3.595269,0.000657
cuda,repvgg_a2,128,3.782442,0.000659
cuda,res2net101_26w_4s,64,10.660327,0.001289
cuda,res2net50_14w_8s,128,9.221156,0.001153
cuda,res2next50,128,4.581253,0.000699
cuda,resmlp_12_224,128,2.075267,0.000448
cuda,resnest101e,64,10.866328,0.001264
cuda,rexnet_100,128,4.523005,0.000770
cuda,sebotnet33ts_256,64,3.251040,0.000580
cuda,selecsls42b,128,1.968470,0.000342
cuda,spnasnet_100,128,4.140265,0.000752
cuda,swin_base_patch4_window7_224,64,6.794980,0.001074
cuda,swsl_resnext101_32x16d,32,5.538211,0.000762
cuda,tf_efficientnet_b0,128,4.207783,0.000726
cuda,tf_mixnet_l,128,7.048086,0.001098
cuda,tinynet_a,128,4.912488,0.000807
cuda,tnt_s_patch16_224,128,6.089282,0.000944
cuda,twins_pcpvt_base,64,10.076872,0.001341
cuda,visformer_small,128,2.087023,0.000379
cuda,vit_base_patch16_224,64,2.338819,0.000459
cuda,volo_d1_224,64,4.254644,0.000700
cuda,xcit_large_24_p8_224,5,12.923544,0.001709
