dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.769248,0.000287
cuda,AlbertForQuestionAnswering,4,1.844177,0.000288
cuda,AllenaiLongformerBase,4,9.766827,0.004550
cuda,BartForCausalLM,4,4.101115,0.000854
cuda,BartForConditionalGeneration,2,11.059422,0.001393
cuda,BertForMaskedLM,16,4.748849,0.000598
cuda,BertForQuestionAnswering,16,4.710145,0.000653
cuda,BlenderbotForCausalLM,4,8.507190,0.001555
cuda,BlenderbotSmallForCausalLM,64,3.022231,0.000599
cuda,BlenderbotSmallForConditionalGeneration,64,6.511385,0.000988
cuda,CamemBert,16,4.697305,0.000583
cuda,DebertaForMaskedLM,4,5.345317,0.002593
cuda,DebertaForQuestionAnswering,8,5.433257,0.002555
cuda,DebertaV2ForMaskedLM,1,12.074111,0.004907
cuda,DebertaV2ForQuestionAnswering,2,11.943758,0.005017
cuda,DistilBertForMaskedLM,128,1.804160,0.000305
cuda,DistilBertForQuestionAnswering,256,1.814362,0.000324
cuda,DistillGPT2,16,1.708511,0.000310
cuda,ElectraForCausalLM,32,4.798420,0.000658
cuda,ElectraForQuestionAnswering,64,4.654446,0.000606
cuda,GPT2ForSequenceClassification,4,3.294946,0.000527
cuda,GoogleFnet,16,2.292329,0.000922
cuda,LayoutLMForMaskedLM,16,4.566685,0.000641
cuda,LayoutLMForSequenceClassification,16,4.644622,0.000675
cuda,M2M100ForConditionalGeneration,16,10.724724,0.001653
cuda,MBartForCausalLM,4,4.248065,0.000906
cuda,MBartForConditionalGeneration,2,10.867858,0.001393
cuda,MT5ForConditionalGeneration,16,6.178121,0.000906
cuda,MegatronBertForCausalLM,4,10.181227,0.001029
cuda,MegatronBertForQuestionAnswering,8,9.877944,0.001056
cuda,MobileBertForMaskedLM,64,11.658195,0.000621
cuda,MobileBertForQuestionAnswering,128,11.581529,0.000597
cuda,OPTForCausalLM,2,3.967288,0.000863
cuda,PLBartForCausalLM,8,2.397943,0.000486
cuda,PLBartForConditionalGeneration,4,6.146897,0.000993
cuda,PegasusForCausalLM,32,4.040865,0.000890
cuda,PegasusForConditionalGeneration,32,3.664025,0.000492
cuda,RobertaForCausalLM,16,4.643464,0.000559
cuda,RobertaForQuestionAnswering,16,4.652371,0.000592
cuda,Speech2Text2ForCausalLM,256,2.250194,0.000537
cuda,T5ForConditionalGeneration,4,4.325711,0.000664
cuda,T5Small,4,4.424401,0.000672
cuda,TrOCRForCausalLM,32,4.336372,0.000906
cuda,XGLMForCausalLM,8,8.244743,0.001702
cuda,XLNetLMHeadModel,8,9.712297,0.001602
cuda,YituTechConvBert,16,7.003102,0.000856
