dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.914807,3.459242
cuda,Background_Matting,4,0.868675,1.203339
cuda,LearningToPaint,96,0.552822,0.419879
cuda,Super_SloMo,6,1.133112,1.572453
cuda,alexnet,128,0.365871,0.152325
cuda,attention_is_all_you_need_pytorch,256,1.698828,3.748016
cuda,dcgan,32,0.342788,0.091046
cuda,demucs,4,0.668092
cuda,densenet121,4,2.029799,4.483344
cuda,dlrm,2048,0.591354,0.204635
cuda,drq,1,0.391575,0.167380
cuda,hf_Albert,8,1.454621,3.215733
cuda,hf_Bart,4,1.951066,3.841453
cuda,hf_Bert,4,1.742587,2.828526
cuda,hf_BigBird,2,8.272851,2.431756
cuda,hf_DistilBert,8,0.839961,1.390615
cuda,hf_GPT2,4,1.747495,2.609725
cuda,hf_Longformer,2,4.946180,9.515793
cuda,hf_Reformer,4,1.718568,0.371118
cuda,hf_T5,8,2.500291,4.215268
cuda,mnasnet1_0,32,0.847777,1.136239
cuda,mobilenet_v2,96,0.856598,0.991640
cuda,mobilenet_v3_large,32,0.956942,1.346020
cuda,moco,32,1.948446,0.024570
cuda,nvidia_deeprecommender,256,0.360349,0.098158
cuda,pytorch_CycleGAN_and_pix2pix,1,0.575172,0.858877
cuda,pytorch_stargan,16,0.573745,0.861034
cuda,pytorch_struct,200,0.433812,0.298679
cuda,pytorch_unet,1,0.604024,0.552818
cuda,resnet18,16,0.555742,0.437941
cuda,resnet50,32,0.903778,1.354730
cuda,resnext50_32x4d,8,0.966432,1.351594
cuda,shufflenet_v2_x1_0,128,1.013532,1.476848
cuda,soft_actor_critic,256,0.305889,0.072591
cuda,speech_transformer,32,2.281215,3.716601
cuda,squeezenet1_1,32,0.517951,0.470625
cuda,tacotron2,64,12.525207,4.839724
cuda,timm_efficientdet,1,12.987175,10.124393
cuda,timm_efficientnet,32,1.456651,1.979879
cuda,timm_nfnet,128,2.116196,2.594850
cuda,timm_regnet,32,1.890485,2.500896
cuda,timm_resnest,32,0.635607,0.812023
cuda,timm_vision_transformer,8,1.079117,2.086126
cuda,timm_vovnet,32,1.027664,1.012378
cuda,tts_angular,64,0.502129,0.031475
cuda,vgg16,64,0.426944,0.286978
cuda,yolov3,16,6.467874,2.471519
