dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.318468,14.685603,9.497769,1.634177,5.536735,3.883420,1.208061,0.162894,14.857996,12.644737
cuda,Background_Matting,4,0.513808,15.494520,12.419728,0.885756,5.335344,3.553933,1.392279,0.103780,31.617959,25.489392
cuda,LearningToPaint,96,0.264382,13.394969,12.197098,0.366288,1.281824,0.736431,0.304784,0.041976,31.160162,20.639543
cuda,alexnet,128,0.150799,6.561320,6.345564,0.130190,0.714968,0.406885,0.177116,0.013946,10.584334,5.089358
cuda,attention_is_all_you_need_pytorch,256,1.032834,26.436886,21.173993,1.748573,5.767186,3.645533,1.606732,0.199647,36.822207,23.279805
cuda,dcgan,32,0.162034,4.424964,4.187837,0.096663,0.293300,0.137469,0.053463,0.009532,9.435529,5.644042
cuda,densenet121,4,1.191023,79.241640,69.184584,2.299208,16.339740,10.941456,3.822346,0.255303,197.265852,146.935281
cuda,drq,1,0.215519,6.769281,6.484836,0.085331,0.322193,0.146231,0.058440,0.015198,10.428327,4.358913
cuda,hf_Albert,8,1.051696,12.776673,8.431947,1.340208,4.362345,3.027952,0.963188,0.136138,27.867625,25.231367
cuda,hf_Bart,4,1.311018,12.419014,6.214916,1.707263,5.873235,3.921647,1.498442,0.212859,9.172623,10.895907
cuda,hf_Bert,4,1.200287,10.968800,6.112103,1.421317,4.973906,3.401206,1.192657,0.169432,9.827873,10.219772
cuda,hf_BigBird,2,6.505528,53.715896,35.157003,8.124999,26.097195,17.413129,7.645461,0.629256,54.679635,54.265664
cuda,hf_DistilBert,8,0.487846,7.688136,5.212824,0.836021,2.831033,1.918006,0.659431,0.087031,13.310150,11.820247
cuda,hf_GPT2,4,1.240622,12.928892,9.123195,1.206170,3.932982,2.560494,1.017234,0.142791,13.681975,9.783116
cuda,hf_Longformer,2,3.897591,74.108083,61.232709,4.343398,13.988935,9.718020,3.439957,0.207368,67.959623,25.280471
cuda,hf_Reformer,4,1.332853,25.816170,25.156958,0.481598,1.753654,1.021486,0.481698,0.054180,31.353521,8.474083
cuda,hf_T5,8,1.889723,14.151217,8.301740,1.297299,4.610676,2.740507,1.376637,0.199087,21.435186,19.156208
cuda,mnasnet1_0,32,0.431123,27.224863,24.271340,0.807583,3.652926,2.363882,0.873323,0.100678,67.194247,47.452352
cuda,mobilenet_v2,96,0.433232,20.218561,17.007951,1.078125,3.895254,2.529425,0.941290,0.113159,49.573090,37.616247
cuda,mobilenet_v3_large,32,0.509244,43.859387,40.427957,0.983131,4.349977,2.744828,1.046175,0.131945,107.456633,72.598128
cuda,nvidia_deeprecommender,256,0.153387,1.718574,1.493684,0.078320,0.264140,0.121695,0.051161,0.008586,5.512754,4.368192
cuda,pytorch_CycleGAN_and_pix2pix,1,0.277461,7.385936,5.578988,0.581367,2.623258,1.670778,0.699562,0.066063,4.432605,2.103296
cuda,pytorch_stargan,16,0.268996,6.945841,5.528386,0.455054,1.024020,0.596407,0.252175,0.041394,29.665855,25.649197
cuda,pytorch_unet,1,0.289305,8.132569,6.859853,0.506486,1.964260,1.278176,0.437838,0.046036,14.523518,10.165745
cuda,resnet18,16,0.259344,8.969714,7.854839,0.374624,1.846094,1.197684,0.406673,0.040509,23.556503,17.949716
cuda,resnet50,32,0.486873,5.683981,2.547509,0.934251,3.254649,2.070876,0.801593,0.100180,26.586498,28.301834
cuda,resnext50_32x4d,8,0.492105,13.698106,10.595849,0.877124,2.911111,1.836366,0.692985,0.097332,32.195733,25.462041
cuda,shufflenet_v2_x1_0,128,0.548164,16.968546,13.400803,1.093156,4.436104,2.844203,1.162811,0.116660,38.617739,30.829238
cuda,soft_actor_critic,256,0.176783,1.412521,1.250895,0.053596,0.186976,0.065802,0.031086,0.006024,2.768003,1.762758
cuda,squeezenet1_1,32,0.242573,6.705252,6.135518,0.315767,1.242643,0.694889,0.349231,0.039860,7.078145,2.515274
cuda,timm_efficientnet,32,0.982088,22.337409,18.250984,1.102913,4.946041,3.123142,1.236051,0.153843,51.160240,39.054719
cuda,timm_nfnet,128,1.517274,38.683883,30.047204,2.073892,7.464265,5.375499,1.395774,0.212932,47.458208,27.136327
cuda,timm_regnet,32,1.306735,26.387434,21.477258,1.262232,4.203665,2.621798,1.057772,0.170241,51.947674,36.048648
cuda,timm_vovnet,32,0.713742,20.210198,17.880480,0.870894,4.709174,3.044570,1.163020,0.083353,69.012284,56.767243
cuda,vgg16,64,0.188135,5.855569,5.489317,0.164765,1.061709,0.674450,0.230626,0.024149,6.923934,2.670619
