dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.368342,20.492258,10.465158,2.730987,14.726664,4.750739,2.005735,0.379391,0.349397,13.655866,7.477062
cuda,Background_Matting,4,24.716384,18.936884,10.978603,2.872354,16.271734,6.216895,2.773559,0.291547,0.466773,8.752692
cuda,LearningToPaint,96,13.936235,9.284345,6.102549,1.102078,8.417971,1.474968,0.713532,0.094463,0.233097,3.699044
cuda,Super_SloMo,6,25.334106,20.146922,12.535118,3.035405,17.039464,6.294943,2.493664,0.188626,0.345875,7.977971
cuda,alexnet,128,7.346294,3.888005,3.401108,0.197220,5.418062,0.875956,0.315691,0.019938,0.140418,2.363217
cuda,attention_is_all_you_need_pytorch,256,27.708508,21.885124,11.721314,2.712539,16.414169,5.403557,2.251139,0.435618,0.394761,14.251299,7.945355
cuda,dcgan,32,7.221601,3.705099,3.110921,0.218150,4.435094,0.373504,0.108056,0.016178,0.111673,1.664797
cuda,demucs,4,6.719052,2.529846,2.196470,0.132340,2.057350,0.166414,0.085136,0.013115
cuda,densenet121,4,58.530110,49.669823,29.106020,7.486210,39.840321,15.766657,5.284733,0.781199,0.838579,19.372213
cuda,drq,1,8.225869,4.441611,3.860853,0.153238,5.895555,0.232148,0.119588,0.020822,0.403749,2.602906
cuda,fastNLP_Bert,6,29.055020,22.960560,13.997242,2.282874,19.328376,4.724137,2.053450,0.351141,0.723742,5.728905,8.465795
cuda,functorch_dp_cifar10,64,12.450469,8.472835,5.439590,1.397491,10.172033,2.593010,0.858864,0.083222,0.836286,7.018766,0.643722
cuda,hf_Albert,8,19.159421,14.641662,6.979742,1.866270,11.990925,3.563662,1.324101,0.161795,3.050316,3.944433,10.021002
cuda,hf_Bart,4,31.869491,24.780069,12.633245,3.040233,19.914701,5.836617,2.537866,0.522938,3.188332,4.193326,13.674320
cuda,hf_Bert,4,24.707892,18.546968,9.614578,2.486910,14.918861,4.248604,1.920705,0.351974,0.762882,2.398681,8.678097
cuda,hf_Bert_large,4,43.678631,33.691221,15.937663,4.705807,23.494548,9.242851,3.781945,0.978781,1.096501,1.880630,13.604604
cuda,hf_BigBird,2,76.059326,62.266297,32.220254,8.570833,52.040658,22.565921,10.037421,0.634203,13.888803,10.530756,42.707983
cuda,hf_DistilBert,8,16.386362,11.753366,7.081707,1.176507,11.013464,2.148869,1.051530,0.147949,2.137449,5.297603,7.308296
cuda,hf_GPT2,4,22.873075,17.048081,9.124140,2.300225,12.848537,4.137626,1.756977,0.301079,0.334393,1.786361,6.466361
cuda,hf_GPT2_large,4,56.277309,43.831908,20.482915,7.375092,31.198968,13.592983,5.856121,1.538307,0.678731,1.336288,19.095660
cuda,hf_Reformer,4,22.882291,17.735911,15.596255,0.898313,19.449224,1.498177,0.780215,0.073656,0.452516,3.155701,5.253190
cuda,hf_T5,8,27.229284,20.816751,11.106060,2.531456,16.664606,5.163046,1.968787,0.344543,2.095409,6.278333,10.326060
cuda,hf_T5_large,2,97.118623,77.881138,38.274290,11.063200,55.566848,23.852262,7.603556,2.773753,3.421897,25.424190,32.343142
cuda,lennard_jones,1000,4.381904,1.969353,1.605708,0.077752,2.340808,0.102849,0.065004,0.008837,0.105142,0.923879
cuda,mnasnet1_0,32,25.408040,19.751909,11.922691,2.630298,16.700620,4.298767,2.159907,0.258124,2.671198,10.197516,2.464596
cuda,mobilenet_v2,96,27.124130,21.625742,13.075268,3.101637,16.446159,4.790052,2.061478,0.293620,0.231779,6.832000
cuda,mobilenet_v3_large,32,28.162598,22.564905,13.761996,3.217613,20.697102,5.153159,2.125183,0.295339,30.368396,40.652729,30.139379
cuda,nvidia_deeprecommender,256,5.751711,2.652008,2.092615,0.138256,4.844654,0.163279,0.089543,0.012654,0.541320,3.440445,0.411393
cuda,phlippe_densenet,128,27.867164,22.358489,14.347307,3.014274,19.372766,5.179912,2.312977,0.283536,0.316135,8.478374
cuda,phlippe_resnet,128,12.685528,8.479056,5.413381,1.025362,7.184624,1.263008,0.838949,0.090361,0.178804,3.021549
cuda,pytorch_CycleGAN_and_pix2pix,1,12.049055,8.035155,4.623283,1.137933,7.471643,2.192644,0.869981,0.085151,0.200198,4.233497
cuda,pytorch_stargan,16,14.078814,9.836554,6.371327,1.018247,9.804287,1.613610,0.526899,0.073416,19.371827,38.403492,23.872066
cuda,pytorch_struct,200,6.380261,3.086941,2.163402,0.351379,5.125784,0.320267,0.180775,0.027107,0.000004,3.328533,13.647938
cuda,pytorch_unet,1,15.586024,11.156477,7.425673,1.285711,10.639549,2.621351,1.091949,0.108744,0.352940,4.911249
cuda,resnet152,32,54.092820,43.916067,20.170706,7.936807,25.286177,11.813257,4.456266,1.122221,3.260266,16.676634,2.486298
cuda,resnet18,16,13.825673,9.715412,6.589632,1.107374,10.034425,2.092304,0.831132,0.089628,2.656273,7.255570,2.467001
cuda,resnet50,32,23.463675,18.009106,9.921446,2.866995,14.119597,3.911473,1.982726,0.265966,2.647829,9.835524,2.437999
cuda,resnext50_32x4d,8,22.770547,17.093610,9.071074,2.553610,13.339222,3.788886,1.793864,0.244095,3.097957,10.042567,2.809322
cuda,shufflenet_v2_x1_0,128,25.811500,20.136183,11.370773,3.197750,15.409678,5.309715,2.680612,0.356262,0.383552,7.753846
cuda,soft_actor_critic,256,6.042564,3.078407,2.771835,0.068458,4.226366,0.091908,0.054080,0.008395,0.222099,1.751108
cuda,speech_transformer,32,32.162232,25.409220,14.015593,3.200576,20.375052,6.379183,2.631323,0.388925,0.000043,9.717892
cuda,squeezenet1_1,32,10.238730,6.075362,4.833915,0.481128,7.934841,1.605473,0.742141,0.061683,0.154484,3.757128
cuda,timm_efficientdet,1,94.832386,75.624736,40.790685,14.899463,64.274652,22.440961,7.425769,1.564746,33.308491,44.326380,72.674471
cuda,timm_efficientnet,32,31.614613,24.614912,14.695088,3.596118,21.832002,5.838237,2.401466,0.360779,36.723531,47.612028,36.432259
cuda,timm_nfnet,128,28.207216,20.966554,10.633005,4.194012,16.778188,5.947048,2.492958,0.337386,0.502357,11.008316
cuda,timm_regnet,32,31.260614,23.333930,12.142296,3.788744,17.578603,5.606496,2.307539,0.427028,20.813191,30.455480,20.321278
cuda,timm_resnest,32,20.423421,15.733403,11.636928,1.503019,18.022956,3.668456,1.545568,0.125084,30.079358,40.461243,38.030559
cuda,timm_vision_transformer,8,21.695322,16.218233,9.859053,1.811750,18.449445,3.666809,1.711308,0.269842,11.600160,17.323940,22.097080
cuda,timm_vision_transformer_large,8,51.103969,40.236602,19.608390,6.117452,39.831319,13.174256,5.959593,1.670444,10.440582,11.940409,37.432482
cuda,timm_vovnet,32,20.842566,15.090334,9.103622,2.121217,14.944843,4.502098,1.822519,0.187529,2.711642,10.766282,2.492314
cuda,tts_angular,64,5.408326,2.266452,2.091246,0.067690,3.027347,0.061602,0.034892,0.004540,0.102625,1.110608
cuda,vgg16,64,8.170065,4.538228,3.747782,0.290168,5.825387,1.182729,0.446250,0.037076,0.207036,2.588780
cuda,yolov3,16,38.144814,31.260207,18.912741,4.495710,24.793268,8.200401,3.107847,0.424660,0.540687,4.310204,11.105040
