dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.144283,20.258921,10.486327,3.174737,14.408320,4.586683,1.976923,0.368900,13.608749,7.229974
cuda,Background_Matting,4,25.008032,19.208673,11.144994,2.888258,16.648479,6.235904,3.003707,0.288320,8.506446
cuda,LearningToPaint,96,14.181059,9.343821,6.089291,1.100942,8.584441,1.687581,0.729749,0.094520,3.642990
cuda,Super_SloMo,6,25.978930,20.706802,12.989165,3.053402,17.339362,6.640967,2.514254,0.186863,7.492548
cuda,alexnet,128,7.124408,3.653706,3.166614,0.334218,5.143728,0.873723,0.314847,0.020169,2.319402
cuda,attention_is_all_you_need_pytorch,256,27.813186,22.074066,12.036577,2.695832,16.724492,5.390598,2.217937,0.443820,14.364886,7.806811
cuda,dcgan,32,6.166836,3.175148,2.582098,0.219982,3.630820,0.374598,0.109159,0.016488,1.278957
cuda,demucs,4,6.805646,2.351436,2.017944,0.134963,1.876665,0.168208,0.085347,0.013288
cuda,densenet121,4,58.886060,48.971087,28.531898,7.480168,39.454572,15.235038,5.250315,0.784932,19.221107
cuda,dlrm,1024,5.016935,2.042090,1.337782,0.173108,2.715319,0.414300,0.145534,0.017880,1.558604
cuda,drq,1,8.734215,4.546897,3.967172,0.156610,6.235671,0.480069,0.122023,0.027308,2.436023
cuda,fastNLP_Bert,6,29.854077,23.290263,14.334954,2.539007,19.326365,4.458587,2.062590,0.351710,5.838939,7.655441
cuda,functorch_dp_cifar10,64,11.536476,8.041454,4.975158,1.413476,9.521359,2.606882,1.017855,0.083863,6.008982,0.636286
cuda,hf_Albert,8,20.063466,15.280914,7.553199,1.861844,12.769786,3.624352,1.329498,0.161371,4.338830,7.168610
cuda,hf_Bart,4,31.782722,24.880200,13.024661,2.973577,20.027801,6.177927,2.521854,0.512592,4.346639,10.386258
cuda,hf_Bert,4,24.721396,18.510436,9.577576,2.485398,14.779452,4.243980,1.904568,0.348666,2.303600,7.802201
cuda,hf_Bert_large,4,42.409976,32.127913,14.553696,4.666473,21.963730,8.911693,3.752348,0.978421,2.026953,12.852783
cuda,hf_BigBird,2,79.274647,64.968527,34.349042,9.773364,53.800743,24.575764,10.021912,0.633201,10.890620,29.614289
cuda,hf_DistilBert,8,16.242339,12.002014,7.362617,1.388016,11.134372,2.138165,1.040986,0.145192,5.160119,5.451146
cuda,hf_GPT2,4,23.382814,17.516323,9.505280,2.305349,13.023409,4.121899,1.762130,0.301873,1.803482,6.231694
cuda,hf_GPT2_large,4,57.597460,44.113913,20.319503,7.932501,30.287717,13.285812,5.161993,1.587267,1.192393,18.213327
cuda,hf_Reformer,4,23.233098,17.990920,15.795296,0.902181,19.391356,1.689954,0.964328,0.069886,3.063457,4.543766
cuda,hf_T5,8,27.895065,21.154364,11.280498,2.826517,16.503800,4.823022,1.954752,0.344798,6.363049,8.188486
cuda,hf_T5_large,2,99.379751,79.232197,39.472577,11.152313,55.596904,23.783830,7.496721,2.807597,25.253766,28.691146
cuda,lennard_jones,1000,4.554961,2.072749,1.699142,0.079438,2.706722,0.235514,0.065631,0.008973,1.092422
cuda,mnasnet1_0,32,25.194501,19.278284,11.484106,2.677179,15.544721,4.345117,1.920324,0.261153,6.861866,2.388487
cuda,mobilenet_v2,96,26.956006,21.498774,12.990391,3.112043,16.640587,5.043979,2.072811,0.296763,6.883633
cuda,mobilenet_v3_large,32,28.412520,22.793348,13.962177,3.218428,21.009593,5.379138,2.138716,0.295983,10.389956,28.575745
cuda,nvidia_deeprecommender,256,5.576983,2.648992,2.098965,0.140260,5.101197,0.314054,0.089364,0.012403,3.150714,0.427014
cuda,phlippe_densenet,128,28.279042,22.651637,14.527735,3.026626,19.182091,5.213656,2.311183,0.282504,8.161940
cuda,phlippe_resnet,128,12.526542,8.328847,5.296794,1.031544,7.057178,1.272001,0.840092,0.090420,2.836429
cuda,pytorch_CycleGAN_and_pix2pix,1,12.258664,7.994729,4.568727,1.144354,7.497314,2.199789,0.876383,0.086165,4.117576
cuda,pytorch_stargan,16,12.905826,9.354621,5.930334,1.163319,8.718513,1.605981,0.524223,0.072634,36.085440,3.997722
cuda,pytorch_struct,200,6.483941,3.161732,2.213787,0.339761,5.257803,0.325427,0.178406,0.026945,3.398455,13.720745
cuda,pytorch_unet,1,14.322893,10.474833,6.727759,1.278728,9.685679,2.804030,1.092210,0.110170,4.290009
cuda,resnet152,32,55.092378,44.189887,20.172610,8.492225,24.935729,11.390408,4.500190,1.117648,13.596651,2.432464
cuda,resnet18,16,14.106556,9.780678,6.630273,1.113950,10.052765,2.109208,0.844383,0.090596,4.581273,2.627856
cuda,resnet50,32,23.502896,18.021326,9.997247,2.893144,14.170338,3.910939,1.981405,0.263139,7.183620,2.442663
cuda,resnext50_32x4d,8,22.418739,16.921672,8.843769,2.772406,12.940964,3.594721,1.790051,0.242769,6.986112,2.995541
cuda,shufflenet_v2_x1_0,128,26.238742,20.557956,11.747200,3.516831,15.433111,5.279837,2.672546,0.353834,7.329928
cuda,soft_actor_critic,256,6.355651,3.283963,2.820703,0.070059,4.322663,0.091610,0.054412,0.008501,1.577296
cuda,speech_transformer,32,32.401998,25.176610,13.782741,2.893939,20.132657,6.165164,2.609596,0.391411,9.399553
cuda,squeezenet1_1,32,9.865829,6.034943,4.803150,0.480363,7.893202,1.718028,0.742615,0.061476,3.589839
cuda,timm_efficientdet,1,95.233706,76.093354,39.631053,14.780216,63.015915,21.490976,7.379372,1.587387,45.283656,39.923935
cuda,timm_efficientnet,32,32.006668,24.977558,14.977809,3.606762,22.173071,6.189251,2.403204,0.358824,10.947054,35.884253
cuda,timm_nfnet,128,28.580559,21.338712,11.058933,4.161932,16.752450,5.942331,2.460626,0.339512,10.449257
cuda,timm_regnet,32,31.337496,23.441457,12.350882,4.352851,17.155683,5.253031,2.298740,0.420396,9.563060,20.277124
cuda,timm_resnest,32,20.350412,15.682738,11.577016,1.494092,17.824817,3.648121,1.544437,0.125514,41.014613,7.799833
cuda,timm_vision_transformer,8,22.687572,17.214980,10.870584,1.809300,19.253841,3.695970,1.705665,0.267964,17.187839,10.556048
cuda,timm_vision_transformer_large,8,51.042177,40.212684,19.576911,6.692897,39.184978,12.695534,5.915032,1.620564,11.875033,27.336204
cuda,timm_vovnet,32,20.824440,15.170793,9.263748,2.617565,14.398774,4.470231,1.797915,0.191438,7.838988,2.428073
cuda,tts_angular,64,5.420517,2.329047,2.155335,0.067412,3.084969,0.061032,0.160937,0.004540,1.000590
cuda,vgg16,64,8.304156,4.728384,3.959576,0.286286,6.106745,1.167319,0.565620,0.036845,2.446618
cuda,yolov3,16,38.835248,31.936378,19.517689,4.471590,25.512069,8.670199,3.098711,0.421983,4.351282,10.641267
