dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,16,8.162086,7.365961,4.438313,1.000425,6.139871,1.411348,0.668920,0.096730,2.054850,2.675605,4.799031
cuda,ElectraForCausalLM,32,15.085339,13.505546,7.474058,1.757697,11.252906,2.737726,1.559342,0.249790,3.156374,2.604844,8.783994
cuda,ElectraForQuestionAnswering,64,12.940326,11.399892,5.455389,1.749739,8.029311,2.869044,1.244962,0.250972,1.901527,6.315581,1.334687
cuda,GPT2ForSequenceClassification,4,11.536099,10.008334,4.553459,1.888124,6.626890,2.725055,1.170572,0.218225,1.535779,5.578606,1.282326
cuda,GoogleFnet,16,13.480705,12.508794,9.627973,1.076018,12.574124,1.728765,0.657040,0.109222,3.773088,1.753007,7.863273
cuda,LayoutLMForMaskedLM,16,14.258014,12.178033,5.857343,1.815703,8.366456,2.964637,1.263333,0.255131,1.971561,6.571914,1.436236
cuda,LayoutLMForSequenceClassification,16,13.825967,11.790123,5.810484,1.935547,9.763216,3.594229,1.448372,0.243989,7.207656,13.183727,6.698411
cuda,M2M100ForConditionalGeneration,16,30.784863,27.199328,12.499018,4.146946,19.662824,7.844277,3.244534,0.724357,4.113059,9.288016,15.646410
cuda,MBartForCausalLM,4,14.104305,12.887678,7.153300,1.720936,10.112727,2.790600,1.150833,0.223117,1.317250,1.312723,6.082035
cuda,MBartForConditionalGeneration,2,31.275811,27.833639,12.708241,4.835826,17.677503,7.851220,2.915416,0.844186,1.067659,0.546163,11.092245
cuda,MT5ForConditionalGeneration,16,23.108291,19.569793,8.725660,3.129989,13.676838,5.789973,1.884821,0.455576,3.999358,20.494884,12.525252
cuda,MegatronBertForCausalLM,4,22.822049,19.531512,7.681014,3.594536,11.680585,6.015763,2.414387,0.641495,1.142117,8.911724,0.390248
cuda,MegatronBertForQuestionAnswering,8,22.509080,19.194513,7.481025,3.614679,11.476331,5.966409,2.355872,0.664912,1.418726,9.205680,0.527594
cuda,MobileBertForMaskedLM,64,33.951010,26.942247,6.998456,5.490640,16.777999,8.330804,3.716028,1.945033,2.978966,18.567882,1.733265
cuda,MobileBertForQuestionAnswering,128,34.175876,27.142951,6.997051,5.976617,18.014703,8.740346,4.175521,2.357986,2.717058,20.034673,1.024911
cuda,OPTForCausalLM,2,12.989857,11.715983,5.970484,1.753468,8.989512,3.264689,1.317267,0.235850,1.500811,1.743708,6.355338
cuda,PLBartForCausalLM,8,8.087589,7.426390,4.279022,0.946722,6.504249,1.505831,0.678796,0.110497,1.077894,1.185960,4.295198
cuda,PLBartForConditionalGeneration,4,17.370733,15.616596,7.099554,2.412645,11.262973,4.446628,1.713783,0.358152,1.699119,1.707283,8.390898
cuda,PegasusForCausalLM,32,12.969651,11.658605,6.078510,1.706709,9.627192,2.817310,1.231299,0.240973,1.737571,1.589722,7.080072
cuda,PegasusForConditionalGeneration,32,29.086039,25.863913,11.123775,4.190791,16.568347,7.217903,3.040834,0.657082,2.196702,0.678293,12.048057
cuda,RobertaForCausalLM,16,13.562179,11.986596,5.929214,2.026006,8.208142,2.937998,1.263927,0.250017,0.880713,0.710069,5.274673
cuda,RobertaForQuestionAnswering,16,13.400697,11.827993,5.805573,1.753692,8.341506,2.873638,1.230420,0.245678,0.479849,4.857203
cuda,Speech2Text2ForCausalLM,256,8.207294,7.473020,4.619964,0.817781,7.226396,1.281089,0.616654,0.102721,1.429221,1.107292,4.899505
cuda,T5ForConditionalGeneration,4,16.541865,14.047029,6.550781,2.110819,12.506996,4.344148,1.394318,0.284333,2.564814,5.832590,10.748089
cuda,T5Small,4,16.610647,14.109704,6.642388,2.111795,12.577097,4.359666,1.402730,0.289749,2.353138,5.684379,10.513648
cuda,XGLMForCausalLM,8,26.682076,24.006407,11.745367,3.931155,17.209142,7.296560,2.503670,0.676191,4.290159,22.163761,14.138606
cuda,XLNetLMHeadModel,8,108.910730,104.502452,84.495687,6.633484,88.244992,72.429667,2.836658,0.746634,7.932653,10.656501
cuda,YituTechConvBert,16,19.776023,17.309570,8.372020,3.216743,13.327085,4.432782,1.837710,0.419427,5.579977,7.921959,13.887583
