dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_GPT2,4,11.680672,10.093036,4.487197,1.825891,6.500714,2.503576,1.199218,0.217137,2.344418,6.454001,2.114076
cuda,hf_Longformer,2,229.934158,223.301777,206.252920,7.170624,211.377892,190.298396,4.299632,0.407384,17.585184,0.705683,30.220524
cuda,hf_Reformer,4,10.813125,9.126602,7.590098,0.697140,8.277800,1.067989,0.530405,0.048165,2.358958,3.617757,3.781679
cuda,hf_T5_large,2,62.036948,50.836906,21.154140,8.587986,33.980573,18.214434,5.209782,2.283690,5.080767,24.244900,26.965264
cuda,lennard_jones,1000,1.124351,1.076330,0.860340,0.057528,1.371036,0.043195,0.029536,0.005690,0.097405,0.669459
cuda,mnasnet1_0,32,14.221562,13.448680,7.363123,2.574197,8.393718,3.674779,1.573724,0.266043,3.448448,7.146042,3.243049
cuda,mobilenet_v2,96,15.729705,14.888784,8.116092,2.494030,8.984601,4.129287,1.714834,0.314206,0.380970,3.844166
cuda,mobilenet_v3_large,32,15.201005,14.299031,7.248651,2.494278,9.581240,4.009058,1.655344,0.289773,29.169533,34.102224,28.790376
cuda,nvidia_deeprecommender,256,1.444337,1.340939,1.029080,0.132496,2.050337,0.101801,0.059729,0.009099,0.522887,1.682447,0.389434
cuda,pytorch_CycleGAN_and_pix2pix,1,5.360362,5.031824,2.483067,0.895572,4.563173,1.671902,0.638141,0.067602,0.186250,3.200922
cuda,pytorch_stargan,16,6.060339,5.713528,3.018729,0.975469,4.016660,1.072670,0.384701,0.057495,20.741520,41.355726,22.755755
cuda,pytorch_struct,200,1.882940,1.733659,1.152371,0.139311,2.378170,0.167726,0.096765,0.019422,16.045709,17.420280,15.910959
cuda,pytorch_unet,1,7.100908,6.683304,3.673555,1.163031,5.174761,2.085413,0.998519,0.091885,0.238866,2.947729
cuda,resnet152,32,37.056778,34.632281,15.255694,7.235370,16.573941,9.454794,3.307119,1.262754,3.938050,12.785115,3.001909
cuda,resnet18,16,6.462408,6.118416,3.754222,1.125259,4.561785,1.638685,0.700620,0.084234,3.144866,5.113741,2.971563
cuda,resnet50,32,13.692454,12.843668,6.481339,2.483972,7.483560,3.420308,1.391916,0.262564,3.474042,7.056405,3.253297
cuda,resnext50_32x4d,8,12.849485,12.010869,5.703213,2.343555,6.885357,2.959539,1.345937,0.233506,3.460102,7.081280,3.262801
cuda,shufflenet_v2_x1_0,128,15.933042,14.968895,7.902258,2.763005,9.712015,4.800245,2.308281,0.392797,0.370267,5.049668
cuda,soft_actor_critic,256,1.751158,1.633484,1.431955,0.057335,2.326370,0.049320,0.029783,0.006067,0.310706,1.267067
cuda,speech_transformer,32,17.426747,15.736100,8.603987,2.194965,12.577196,4.339061,1.935700,0.276469,0.127298,6.412277
cuda,squeezenet1_1,32,2.835793,2.681099,2.039257,0.404928,3.602804,1.179492,0.540230,0.034347,0.149914,2.130090
cuda,timm_efficientdet,1,59.614469,50.026390,23.770211,11.096882,34.886585,20.439117,5.499615,1.710163,34.707205,46.712395,57.336797
cuda,timm_efficientnet,32,16.915182,15.142917,7.580225,2.817025,10.313704,4.806158,1.877090,0.335622,40.754151,46.421336,40.456946
cuda,timm_nfnet,128,15.454044,13.416617,5.408096,3.254314,11.343887,5.136101,1.771360,0.295922,1.186296,10.506416,0.704328
cuda,timm_regnet,32,18.214981,15.951349,7.295478,3.368076,9.100427,4.482443,1.586665,0.393683,22.204185,27.517042,21.838481
cuda,timm_resnest,32,9.458238,8.957472,5.774475,1.280507,8.322322,3.188946,1.311162,0.114178,33.137887,44.256360,37.014374
cuda,timm_vision_transformer,8,8.752929,8.010888,3.889048,1.353877,7.159434,2.639252,1.128402,0.177241,14.644204,18.075043,19.333578
cuda,timm_vision_transformer_large,8,25.903554,23.426716,9.219093,4.688350,15.633145,7.902018,3.291619,0.990192,12.274120,12.963045,23.602780
cuda,timm_vovnet,32,12.012518,10.669939,5.812206,1.868142,8.015409,3.757187,1.499658,0.182146,3.478851,7.624563,3.248491
cuda,tts_angular,64,1.085075,0.991952,0.887053,0.047141,1.381296,0.027148,0.014735,0.001637,0.098042,0.641648
cuda,vgg16,64,2.039709,1.941133,1.498606,0.264503,2.690348,0.733305,0.307536,0.021894,0.235964,1.701009
cuda,yolov3,16,21.303118,19.745048,10.437701,3.747744,13.069363,6.858116,2.464423,0.464028,0.534466,7.054548
