dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,6.065380,0.000206
cuda,beit_base_patch16_224,64,4.222571,0.000238
cuda,botnet26t_256,128,3.151284,0.000297
cuda,cait_m36_384,4,13.926110,0.000493
cuda,coat_lite_mini,128,3.576383,0.000218
cuda,convit_base,64,3.991706,0.000220
cuda,convmixer_768_32,32,1.737611,0.000147
cuda,convnext_base,64,6.984307,0.000248
cuda,crossvit_9_240,128,5.999591,0.000245
cuda,cspdarknet53,64,6.084435,0.000501
cuda,deit_base_distilled_patch16_224,64,3.374171,0.000180
cuda,dla102,128,6.681688,0.000198
cuda,dm_nfnet_f0,128,6.444525,0.000319
cuda,dpn107,32,9.989076,0.000851
cuda,eca_botnext26ts_256,128,3.335404,0.000311
cuda,ese_vovnet19b_dw,128,2.698750,0.000274
cuda,fbnetc_100,128,5.080091,0.000519
cuda,fbnetv3_b,128,8.806144,0.000678
cuda,gernet_l,128,5.153177,0.000472
cuda,ghostnet_100,128,7.807571,0.000182
cuda,gluon_inception_v3,128,6.132173,0.000169
cuda,gluon_xception65,32,8.108140,0.000175
cuda,gmixer_24_224,128,6.051332,0.000258
cuda,gmlp_s16_224,128,6.039933,0.000221
cuda,hrnet_w18,128,9.739920,0.000541
cuda,inception_v3,128,6.138127,0.000173
cuda,jx_nest_base,32,6.934535,0.000300
cuda,lcnet_050,128,2.531353,0.000249
cuda,mixer_b16_224,128,2.995722,0.000136
cuda,mixnet_l,128,8.847184,0.000544
cuda,mnasnet_100,128,4.120481,0.000422
cuda,mobilenetv2_100,128,4.177624,0.000377
cuda,mobilenetv3_large_100,128,4.308853,0.000375
cuda,mobilevit_s,64,5.531328,0.000371
cuda,nfnet_l0,128,5.624761,0.000287
cuda,pit_b_224,64,3.866833,0.000221
cuda,pnasnet5large,16,8.265388,0.000451
cuda,poolformer_m36,64,7.983970,0.000316
cuda,regnety_002,128,4.903028,0.000386
cuda,repvgg_a2,128,5.009047,0.000432
cuda,res2net101_26w_4s,64,10.864645,0.000313
cuda,res2net50_14w_8s,128,9.385353,0.000282
cuda,res2next50,128,5.436221,0.000228
cuda,resmlp_12_224,128,2.945813,0.000192
cuda,resnest101e,64,11.388600,0.000401
cuda,rexnet_100,128,5.810431,0.000404
cuda,sebotnet33ts_256,64,4.356569,0.000437
cuda,selecsls42b,128,2.613513,0.000108
cuda,spnasnet_100,128,5.169198,0.000457
cuda,swin_base_patch4_window7_224,64,8.864699,0.000499
cuda,swsl_resnext101_32x16d,32,6.544993,0.000270
cuda,tf_efficientnet_b0,128,5.322900,0.000412
cuda,tf_mixnet_l,128,9.594032,0.000532
cuda,tinynet_a,128,6.095825,0.000464
cuda,tnt_s_patch16_224,128,7.326514,0.000331
cuda,twins_pcpvt_base,64,10.596505,0.000376
cuda,visformer_small,128,2.903102,0.000174
cuda,vit_base_patch16_224,64,3.328138,0.000195
cuda,volo_d1_224,64,5.401768,0.000247
cuda,xcit_large_24_p8_224,5,12.866988,0.000507
