dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,42.177615,36.330216,32.833898,20.239364,5.885438,27.301878,9.404251,5.016011,0.591948,99.301689,18.295381
cuda,beit_base_patch16_224,64,23.554579,19.133615,15.563781,9.607521,2.240901,13.100661,3.460799,2.017673,0.264135,3.269624,8.268403
cuda,botnet26t_256,128,26.896385,23.611039,20.050438,15.158264,2.754578,21.766670,6.071271,2.505284,0.140941,49.672138,11.414528
cuda,cait_m36_384,4,65.376575,50.478922,47.046588,23.109380,7.206996,35.593199,15.422102,7.582219,2.190022,19.887056,29.044136
cuda,coat_lite_mini,128,28.196495,24.704704,21.351109,15.203094,2.464460,27.023897,8.023018,3.142397,0.227530,43.653656,16.708019
cuda,convit_base,64,27.044223,22.740829,18.371502,11.294665,2.337390,19.580883,5.487207,2.490828,0.290565,9.066772,13.522947
cuda,convmixer_768_32,32,24.155778,22.420917,17.899777,8.706296,3.049936,11.987539,3.683287,2.101971,0.308920,10.401467,2.726540
cuda,convnext_base,64,30.289531,23.313283,19.706366,11.320172,3.913584,19.080761,5.652579,3.149763,0.501107,12.843601,15.571307
cuda,crossvit_9_240,128,35.645003,29.315372,24.718601,14.413558,3.707001,26.199335,7.693177,3.659202,0.456572,32.988383,20.022101
cuda,cspdarknet53,64,34.868789,28.494707,24.106941,14.034870,4.605044,17.782618,4.799923,2.685413,0.333828,52.837668,12.623976
cuda,deit_base_distilled_patch16_224,64,23.734676,20.071944,15.551479,9.940982,1.718388,22.012029,4.103944,1.926737,0.235140,3.745311,16.164022
cuda,dla102,128,43.867091,36.549986,32.386496,18.007234,5.532373,22.619742,8.072226,3.913870,0.584011,38.385813,16.042755
cuda,dm_nfnet_f0,128,31.111577,24.612680,20.730711,10.545976,4.173926,17.498350,5.265739,2.695236,0.278993,27.388040,15.383879
cuda,dpn107,32,51.778642,41.499702,37.707572,20.757586,6.374569,27.165413,7.611062,4.998994,0.569036,28.864496,20.018784
cuda,eca_botnext26ts_256,128,29.913085,26.235286,21.715434,15.945092,3.111323,22.072665,6.507506,2.571626,0.158484,55.688539,11.661391
cuda,ese_vovnet19b_dw,128,21.062329,18.507652,13.856977,10.320684,1.546438,14.950779,3.493092,1.626236,0.119657,46.230411,8.412323
cuda,fbnetc_100,128,33.411581,28.122669,23.447643,15.021578,3.816128,19.387640,4.657699,2.503291,0.294202,91.450070,11.710363
cuda,fbnetv3_b,128,50.508979,41.690026,37.218851,21.512752,6.272822,27.578139,8.851327,4.743762,0.658573,101.474281,19.831063
cuda,gernet_l,128,27.131567,22.068140,17.700019,10.260653,2.968576,13.436924,3.240300,1.886751,0.229730,45.833545,9.222858
cuda,ghostnet_100,128,45.470134,37.729552,33.215954,20.518879,5.087761,30.086019,8.558752,4.204324,0.482934,169.179834,20.246628
cuda,gluon_inception_v3,128,44.092540,37.454112,33.732026,20.581416,5.592564,27.398661,9.745894,5.034111,0.580381,100.072886,18.078005
