dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.974483,24.171326,21.093066,12.341536,3.057853,16.722872,4.218965,2.298693,0.316662,0.008564,26.761739,11.087852
cuda,Background_Matting,4,24.663492,21.235810,17.859651,10.824111,2.706891,16.679407,5.738261,3.021994,0.240122,0.003000,23.699173,11.382061
cuda,LearningToPaint,96,15.883700,14.456170,9.535184,6.668331,1.081622,10.374071,1.279309,0.741384,0.074680,0.002808,17.017138,5.949761
cuda,Super_SloMo,6,25.502601,22.476673,19.216668,12.206661,2.844698,16.902354,6.263397,2.785037,0.148139,9.813849,8.387813
cuda,alexnet,128,7.438308,6.926407,2.829930,2.409554,0.187761,6.215541,0.955153,0.330716,0.015470,0.002548,4.156126,3.292982
cuda,attention_is_all_you_need_pytorch,256,30.245904,25.843143,22.030783,12.944890,2.743997,18.461195,5.042924,2.329646,0.386820,0.006376,30.905753,11.896562
cuda,dcgan,32,6.437339,5.981956,2.760658,2.232476,0.353137,3.342735,0.214540,0.119021,0.015598,0.002621,1.687553
cuda,demucs,4,14.630672,13.103746,9.825409,8.802293,0.480542,13.899684,1.179745,0.678545,0.044202,0.002864,6.907151,6.054423
cuda,densenet121,4,58.627275,51.078032,47.633597,28.380264,7.358407,37.564427,14.051716,6.346891,0.699089,0.003616,40.125508,24.894862
cuda,drq,1,7.787831,7.089336,3.351377,2.836378,0.137980,4.429034,0.196225,0.118900,0.016029,0.002668,1.940414
cuda,fastNLP_Bert,6,31.291767,26.217623,23.257211,15.318151,2.248360,19.557285,4.368141,2.130913,0.311118,0.002992,6.815773,9.799188
cuda,functorch_dp_cifar10,64,14.153084,12.917613,9.697641,6.837582,1.410958,12.850829,2.391206,0.950245,0.067534,0.002841,21.760497,8.655939
cuda,hf_Albert,8,23.034559,20.311451,16.440461,9.012475,2.062011,13.350489,3.592694,1.552976,0.151178,0.002554,7.879458,9.184047
cuda,hf_Bart,4,33.554924,27.274088,24.154217,13.849978,2.891059,19.240495,5.305898,2.606128,0.432764,0.003255,2.353793,12.465996
cuda,hf_Bert,4,26.519262,21.517456,18.316936,10.898120,2.211934,14.759372,4.032838,1.963646,0.296665,0.002464,2.646772,9.423820
cuda,hf_Bert_large,4,45.276307,34.473582,31.376276,16.220562,4.197103,21.493122,7.873109,3.758691,0.827534,0.002805,2.669644,15.580881
cuda,hf_DistilBert,8,16.859765,14.420595,11.371602,7.385726,1.151206,10.719786,1.896528,1.254101,0.115995,0.002763,5.644153,6.095230
cuda,hf_GPT2,4,25.044545,20.427655,17.331970,10.609413,2.324868,13.445883,3.752967,1.794677,0.256184,0.002885,7.604008,7.967399
cuda,hf_GPT2_large,4,63.702513,48.557043,45.140819,25.320079,6.624574,35.698164,12.638162,5.320467,1.382184,0.003872,15.445016,25.668753
cuda,hf_Reformer,4,29.819605,25.604090,22.534234,20.233016,0.834738,23.708667,1.351900,0.776093,0.072013,0.002767,5.544801,5.343402
