dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,41.666577,35.862189,32.409715,19.851261,5.441583,26.784549,9.346582,4.979094,0.568902,0.003165,72.585882,17.685348
cuda,beit_base_patch16_224,64,23.149526,19.068932,15.556829,9.581196,2.005092,13.347716,3.673441,2.015735,0.263460,0.002709,3.221473,8.340614
cuda,botnet26t_256,128,28.196797,24.797315,20.327282,15.169835,2.519123,21.909664,6.163649,2.916556,0.141997,0.002838,39.061688,11.364066
cuda,cait_m36_384,4,63.127661,49.509558,45.891489,22.868120,7.141638,35.096752,15.543003,7.695164,2.107323,0.003502,18.376743,28.517961
cuda,coat_lite_mini,128,27.731448,24.204568,20.862666,14.756505,2.469051,26.515668,7.695892,3.129189,0.229765,0.002928,39.749752,16.729842
cuda,convit_base,64,26.452693,22.574108,18.203350,11.131635,2.291843,19.156692,5.365320,2.473190,0.287612,0.002914,8.123427,13.240276
cuda,convmixer_768_32,32,22.698457,20.973013,17.491942,8.479733,3.023516,11.138118,3.600068,2.058922,0.312356,0.002795,9.751460,2.091594
cuda,convnext_base,64,32.135675,25.076881,20.773982,11.852922,3.923988,19.488507,5.673820,3.152151,0.503784,0.003278,10.681544,15.613772
cuda,crossvit_9_240,128,34.356784,28.641859,25.151796,14.474759,3.246957,25.619216,7.502989,3.609057,0.455234,0.003138,27.856591,19.045915
cuda,cspdarknet53,64,32.824489,26.922348,23.494530,13.738459,4.158989,17.894495,4.980996,2.630498,0.323435,0.003039,37.540084,12.601104
cuda,deit_base_distilled_patch16_224,64,22.438508,19.169702,15.107691,9.524223,1.707724,21.454659,4.048014,1.899610,0.232378,0.002744,3.661478,16.010786
cuda,dla102,128,42.850505,36.211579,32.185154,17.887908,5.513568,22.468591,7.930685,3.861799,0.560468,0.003791,27.242047,15.908197
cuda,dm_nfnet_f0,128,30.175141,24.112040,19.805483,10.317520,3.734535,17.266702,5.572602,2.365966,0.279651,0.003246,20.850750,14.719974
cuda,dpn107,32,51.894187,41.604622,37.754215,20.816816,5.898853,27.001461,8.038225,4.391459,0.562199,0.003637,18.800507,19.273101
cuda,eca_botnext26ts_256,128,27.635392,24.419208,20.900221,15.248378,3.045510,21.176808,6.402107,2.521358,0.158549,0.002684,41.181369,11.371982
cuda,ese_vovnet19b_dw,128,20.084316,17.485042,13.566063,10.043198,1.545076,14.728200,3.502103,1.635653,0.124777,0.002778,36.426753,7.946777
cuda,fbnetc_100,128,33.249879,28.240816,23.592389,15.249259,3.563178,20.022204,5.204317,2.554190,0.302787,0.003130,65.679481,12.002747
cuda,fbnetv3_b,128,48.649306,40.297456,36.867480,21.359710,6.153686,27.428120,8.711070,4.606561,0.647090,0.003262,76.210971,19.089328
cuda,gernet_l,128,26.034286,21.041173,17.666800,10.294595,2.978626,13.529928,3.262032,1.892875,0.232839,0.002849,33.298213,9.332469
cuda,ghostnet_100,128,43.907333,36.290264,32.946175,20.352058,5.096314,30.085853,8.419345,4.219613,0.489996,0.003394,130.813011,19.993514
cuda,gluon_inception_v3,128,42.391380,36.510772,33.016993,20.578595,5.160543,27.488310,9.602292,4.984796,0.585145,0.003155,69.758417,17.728351
cuda,gluon_xception65,32,46.099738,38.316437,34.963701,17.898172,6.219995,20.771940,7.552479,3.624005,0.702445,0.003339,23.474863,16.047392
cuda,gmixer_24_224,128,30.709065,24.523393,21.056343,11.789259,2.913240,17.667336,5.833355,2.981678,0.403945,0.002594,6.987353,12.982145
cuda,gmlp_s16_224,128,31.051350,24.889813,21.425872,12.370309,3.294086,19.874993,5.919280,3.122164,0.432555,0.002563,12.006673,15.025310
cuda,hrnet_w18,128,112.687092,103.033592,99.413445,51.141700,19.124701,59.195135,28.269996,12.229131,4.933365,0.004102,62.419204,46.494366
cuda,inception_v3,128,42.176272,36.331889,32.853850,20.281269,5.452080,27.291523,9.394649,5.085735,0.586205,0.003225,70.200714,17.639527
cuda,jx_nest_base,32,39.142272,32.422718,29.035282,17.710006,4.508420,28.871752,10.891838,4.265828,0.604580,0.003136,21.592413,20.668354
cuda,lcnet_050,128,20.329602,17.929857,14.526348,9.762290,2.101046,13.439942,3.082382,1.515069,0.125236,0.002699,46.726190,7.778302
cuda,mixer_b16_224,128,19.540140,16.516012,13.134359,8.094725,1.508094,12.123148,2.235074,1.515064,0.147138,0.002477,5.978342,7.638842
