dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_struct,200,0.227361,1.133985,0.136025,2.406266,0.165443,0.096719,0.018713,1.417143,18.064510
cuda,pytorch_unet,1,0.695438,3.052376,1.287210,4.542262,1.865052,0.762083,0.073458,2.815576
cuda,resnet152,32,4.549783,10.643106,5.570555,13.213189,7.079297,2.781881,0.837692,9.233346,2.868420
cuda,resnet18,16,0.610177,3.099096,0.815582,4.629911,1.656191,0.587179,0.064353,2.375455,2.776811
cuda,resnet50,32,1.457443,4.882029,2.121957,6.578332,2.802035,1.183081,0.186476,3.895238,2.251065
cuda,resnet50_quantized_qat,32,2.253405,10.614415,4.978680,12.874845,6.074575,2.636975,1.103794,7.413546,2.403406
cuda,resnext50_32x4d,8,1.453070,4.287577,1.960987,6.097642,2.390682,1.163589,0.169478,3.847861,2.625974
cuda,shufflenet_v2_x1_0,128,1.746501,6.031716,2.109312,8.375682,4.036719,1.982312,0.258096,4.712260
cuda,soft_actor_critic,256,0.136581,1.523234,0.056031,2.454478,0.050406,0.031025,0.005659,0.992274
cuda,speech_transformer,32,2.572931,8.246982,2.340413,12.479962,4.379358,1.785165,0.265816,6.691547
cuda,squeezenet1_1,32,0.234104,1.907817,0.391296,3.492583,1.150941,0.521527,0.033000,1.986871
cuda,timm_efficientdet,1,13.246941,18.404572,10.633578,28.990535,15.825653,4.944427,1.306477,45.843046,21.577248
cuda,timm_efficientnet,32,2.664807,6.033262,2.403202,9.207186,4.172460,1.665707,0.261052,5.675475,39.343693
cuda,timm_nfnet,128,2.996937,4.066185,3.502719,9.878127,3.972955,1.546233,0.256556,9.417979,0.721335
cuda,timm_regnet,32,3.230739,5.194297,3.023885,7.281564,3.006041,1.380263,0.304234,5.223175,22.306323
cuda,timm_resnest,32,0.858473,4.853329,1.245553,7.748482,2.879114,1.177333,0.094199,45.113747,4.182445
cuda,timm_vision_transformer,8,1.138940,3.831254,1.319693,7.102971,2.563400,1.081015,0.172930,16.952056,4.653533
cuda,timm_vision_transformer_large,8,3.894770,9.417095,4.999246,15.660798,8.042477,3.256569,0.948706,11.009163,11.451982
cuda,timm_vovnet,32,1.825842,4.858238,1.701037,7.516769,3.245267,1.566925,0.137463,4.418174,2.746192
cuda,tts_angular,64,0.095731,0.928685,0.045344,1.424412,0.027563,0.014331,0.001487,0.542890
cuda,vgg16,64,0.164242,1.567925,0.260459,2.900445,0.882801,0.302873,0.020761,1.601280
cuda,yolov3,16,2.650704,8.346591,3.147846,11.762945,5.832142,2.173558,0.325588,6.676315
