dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,19.067672,16.090075,8.172787,2.449905,11.009147,4.722207,1.741386,0.294683,10.730381,5.407333
cuda,Background_Matting,4,17.597368,15.387696,7.923629,2.868738,11.034617,5.385160,2.793604,0.256336,6.089569
cuda,LearningToPaint,96,7.452748,6.593882,3.602006,1.014609,4.427676,1.524315,0.639258,0.086256,1.885313
cuda,Super_SloMo,6,17.597920,15.439822,8.973913,3.053483,11.221258,5.408002,2.229268,0.146044,5.538620
cuda,alexnet,128,2.727217,2.529486,2.156520,0.185945,3.466288,0.769193,0.398713,0.016774,1.502635
cuda,attention_is_all_you_need_pytorch,256,20.347919,17.696399,9.410039,2.419046,12.526309,5.130410,1.937884,0.354088,11.570134,5.928429
cuda,dcgan,32,2.705311,2.526531,2.003406,0.190492,2.550648,0.207338,0.091246,0.013843,0.746481
cuda,demucs,4,2.448516,1.769354,1.565982,0.129391,1.430387,0.163634,0.082099,0.013099
cuda,densenet121,4,44.770020,39.613740,20.115572,8.164544,24.404745,13.964509,4.761894,0.750628,12.745827
cuda,dlrm,1024,1.638934,1.467661,1.040740,0.162573,1.957146,0.347119,0.114378,0.015173,1.086530
cuda,drq,1,3.059254,2.754492,2.318579,0.134335,3.270924,0.161409,0.088411,0.016871,1.096446
cuda,fastNLP_Bert,6,19.578496,16.188570,8.953213,2.166469,12.186167,4.167243,1.737074,0.294208,5.371097,5.513951
cuda,functorch_dp_cifar10,64,6.844910,6.194536,3.599965,1.232960,6.317910,2.428798,0.733587,0.069574,3.996704,0.571133
cuda,hf_Albert,8,11.864659,10.308261,4.617607,1.661839,8.044914,3.292330,1.166125,0.157260,4.000224,5.167751
cuda,hf_Bart,4,24.250370,20.554651,11.260524,2.999645,15.118454,5.410544,2.141868,0.422512,3.615222,7.230316
cuda,hf_Bert,4,16.541970,13.528385,6.466050,2.125568,9.378265,3.804672,1.857972,0.285990,1.882192,5.142447
cuda,hf_Bert_large,4,31.980515,25.121883,11.136570,4.334805,15.819781,7.724385,3.104965,0.719623,1.664848,9.517528
cuda,hf_DistilBert,8,9.784169,8.399776,4.868495,1.086682,6.813921,2.032462,1.070763,0.129691,4.809089,3.087512
cuda,hf_GPT2,4,17.550486,14.593897,8.174676,2.556559,10.232914,3.377266,1.528151,0.255594,4.176649,4.709941
cuda,hf_GPT2_large,4,47.050174,38.405736,19.182496,7.201088,24.328616,11.808802,4.424628,1.195916,2.899819,13.344438
cuda,hf_Longformer,2,61.261853,53.070179,32.531905,6.445336,40.055076,17.521244,5.934831,0.443966,4.444761,14.546040
cuda,hf_Reformer,4,13.051206,10.788366,8.687297,0.880054,9.377126,1.495637,0.681680,0.063957,3.564244,1.612781
cuda,hf_T5,8,20.505740,17.199881,8.660857,2.206360,11.864777,4.646582,1.801238,0.338872,5.832639,5.740364
cuda,hf_T5_large,2,79.199789,63.577714,29.085793,9.491967,40.619140,21.215719,6.818877,2.745580,25.098752,22.296644
cuda,lennard_jones,1000,1.861221,1.723469,1.481145,0.035937,2.045594,0.087577,0.042306,0.007825,0.604921
cuda,mnasnet1_0,32,17.581351,15.567198,8.015174,2.656266,9.234138,3.854823,1.697535,0.239134,4.156083,2.856214
cuda,mobilenet_v2,96,19.089702,16.707682,8.736777,2.614079,9.481557,4.272006,1.822652,0.277284,3.875773
cuda,mobilenet_v3_large,32,19.078397,16.498846,8.388437,3.248184,10.167868,4.304178,1.852931,0.274690,5.148146,28.170939
cuda,nvidia_deeprecommender,256,2.339228,2.144657,1.746040,0.125002,2.849488,0.118817,0.063594,0.010957,1.235664,0.392478
cuda,phlippe_densenet,128,18.527641,16.140732,8.598288,2.858271,10.333370,4.504088,2.111048,0.263717,4.886700
cuda,phlippe_resnet,128,6.973134,6.151871,3.383770,1.080992,4.196550,1.106774,0.600364,0.081428,1.935518
cuda,pytorch_CycleGAN_and_pix2pix,1,6.887305,6.173975,3.195033,1.040187,5.352529,2.213830,0.750652,0.074622,3.239971
cuda,pytorch_stargan,16,7.779673,7.017915,3.859864,1.208930,4.954126,1.333559,0.458017,0.068419,38.936070,2.350275
