dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9963,227.7793,3.7938,0.9826
cuda,beit_base_patch16_224,64,0.9930,130.2745,2.4287,0.9651
cuda,botnet26t_256,128,0.9827,152.6513,2.0264,0.9871
cuda,cait_m36_384,4,0.9888,220.6180,9.5276,0.9463
cuda,coat_lite_mini,128,0.9976,192.1727,1.9470,1.0007
cuda,convit_base,64,0.9969,197.7592,2.2547,0.9755
cuda,convmixer_768_32,32,0.9998,365.2824,1.3259,0.9986
cuda,convnext_base,64,0.9960,264.8554,3.8575,0.9757
cuda,crossvit_9_240,128,0.9929,99.3502,3.4654,0.9839
cuda,cspdarknet53,64,0.9551,131.2829,3.8548,0.9847
cuda,deit_base_distilled_patch16_224,64,0.9953,121.6709,1.8552,0.9634
cuda,dla102,128,0.9967,270.7887,4.3352,0.9767
cuda,dm_nfnet_f0,128,0.9969,207.1628,3.7381,0.9190
cuda,dpn107,32,0.9512,192.9840,6.7580,0.9681
cuda,eca_botnext26ts_256,128,0.9844,163.6782,2.1116,0.9910
cuda,eca_halonext26ts,128,0.9849,169.7597,2.1475,0.9910
cuda,ese_vovnet19b_dw,128,0.9766,100.0385,1.5599,0.9894
cuda,fbnetc_100,128,0.9619,124.2906,3.5482,0.9861
cuda,fbnetv3_b,128,0.9599,163.8525,5.9127,0.9907
cuda,gernet_l,128,0.9708,166.0238,3.3045,0.9740
cuda,ghostnet_100,128,0.9925,115.9929,5.2269,0.9833
cuda,gluon_inception_v3,128,0.9962,227.7652,3.8728,0.9826
cuda,gluon_xception65,32,0.9928,184.5727,5.4839,0.9863
cuda,gmixer_24_224,128,0.9942,147.7654,3.3757,0.9884
cuda,gmlp_s16_224,128,0.9945,153.3572,3.4134,0.9916
cuda,hrnet_w18,128,0.9995,418.1244,6.7952,0.9966
cuda,inception_v3,128,0.9960,227.9760,3.9851,0.9826
cuda,jx_nest_base,32,0.9933,122.4266,4.4426,0.9748
cuda,lcnet_050,128,0.9476,38.8331,1.6895,0.9638
cuda,mixer_b16_224,128,0.9954,160.9904,1.6143,0.9806
cuda,mixnet_l,128,0.9817,248.6251,5.5941,0.9932
cuda,mnasnet_100,128,0.9602,99.4626,2.9620,0.9846
cuda,mobilenetv2_100,128,0.9616,98.3325,2.9022,0.9913
cuda,mobilenetv3_large_100,128,0.9592,86.3070,2.9756,0.9833
cuda,mobilevit_s,64,0.9743,118.0547,3.4009,0.9944
cuda,nfnet_l0,128,0.9962,177.3246,3.3533,0.9814
cuda,pit_b_224,64,0.9958,159.4735,2.1563,0.9735
cuda,pnasnet5large,16,0.9992,289.8232,4.9795,1.0692
cuda,poolformer_m36,64,0.9936,176.3319,4.5547,0.9846
cuda,regnety_002,128,0.9375,49.2501,3.0441,0.9690
cuda,repvgg_a2,128,0.9606,127.9673,3.3393,0.9662
cuda,res2net101_26w_4s,64,0.9905,153.8075,7.6509,0.9791
cuda,res2net50_14w_8s,128,0.9942,231.3779,6.5189,0.9894
cuda,res2next50,128,0.9967,207.6663,3.5567,0.9894
cuda,resmlp_12_224,128,0.9940,71.7279,1.5257,0.9807
cuda,resnest101e,64,0.9936,231.4981,7.8394,0.9859
cuda,rexnet_100,128,0.9686,119.9701,3.8602,0.9922
cuda,sebotnet33ts_256,64,0.9756,114.6394,1.8318,0.9952
cuda,selecsls42b,128,0.9943,90.2498,1.6565,0.9702
cuda,spnasnet_100,128,0.9562,106.7241,3.5242,0.9861
cuda,swin_base_patch4_window7_224,64,0.9955,238.8358,5.6691,0.9755
cuda,swsl_resnext101_32x16d,32,0.9942,220.5847,4.3264,0.9487
cuda,tf_efficientnet_b0,128,0.9723,134.7826,3.5141,0.9919
cuda,tf_mixnet_l,128,0.9816,258.3496,5.7422,0.9937
cuda,tinynet_a,128,0.9596,111.1283,4.0087,0.9914
cuda,tnt_s_patch16_224,128,0.9980,472.1786,4.3567,0.9908
cuda,twins_pcpvt_base,64,0.9894,139.2796,6.6773,0.9818
cuda,visformer_small,128,0.9970,128.6361,1.7259,0.9789
cuda,vit_base_patch16_224,64,0.9965,120.8098,1.8430,0.9619
cuda,volo_d1_224,64,0.9953,154.4349,3.2003,0.9842
cuda,xcit_large_24_p8_224,5,0.9847,138.4754,8.7112,0.9289
