dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,4.4912,13.0376,0
cuda,beit_base_patch16_224,64,2.5170,10.5215,0
cuda,botnet26t_256,128,2.5135,11.4926,0
cuda,cait_m36_384,2,2.6466,9.6348,0
cuda,coat_lite_mini,128,2.6522,11.7632,0
cuda,convit_base,32,2.4923,7.7551,0
cuda,convmixer_768_32,32,2.9907,13.4316,0
cuda,convnext_base,32,2.6241,7.9234,0
cuda,crossvit_9_240,64,2.3764,3.6681,0
cuda,cspdarknet53,64,2.6116,10.4972,0
cuda,deit_base_distilled_patch16_224,64,2.4466,9.6711,0
cuda,densenet121,64,2.6055,8.4771,0
cuda,dla102,64,2.6198,9.1978,0
cuda,dm_nfnet_f0,128,2.7168,13.2571,0
cuda,dpn107,32,2.7867,10.7722,0
cuda,eca_botnext26ts_256,128,2.5452,15.8396,0
cuda,eca_halonext26ts,128,2.5883,15.9545,0
cuda,ecaresnet101d,64,2.7029,11.2783,0
cuda,ese_vovnet19b_dw,128,2.3822,9.7116,0
cuda,fbnetc_100,128,2.5906,6.9650,0
cuda,fbnetv3_b,128,2.7121,10.9923,0
cuda,gernet_l,128,2.6011,8.2190,0
cuda,ghostnet_100,128,2.5902,5.3469,0
cuda,gluon_inception_v3,128,2.8231,13.0376,0
cuda,gluon_senet154,32,2.8630,12.2349,0
cuda,gluon_xception65,32,2.7681,13.6586,0
cuda,gmixer_24_224,64,2.4618,7.6582,0
cuda,gmlp_s16_224,64,2.4428,9.1491,0
cuda,hardcorenas_a,128,2.4415,6.0106,0
cuda,hrnet_w18,128,3.5388,16.5779,0
cuda,inception_v3,128,2.8236,13.0376,0
cuda,jx_nest_base,64,2.8246,19.7281,0
cuda,lcnet_050,128,2.3458,2.1602,0
cuda,legacy_senet154,32,2.8865,12.2242,0
cuda,levit_128,128,2.4702,2.9701,0
cuda,mixer_b16_224,64,2.3867,7.9898,0
cuda,mixnet_l,64,2.6404,7.5510,0
cuda,mnasnet_100,128,2.4421,5.8478,0
cuda,mobilenetv2_100,128,2.4482,10.1997,0
cuda,mobilenetv3_large_100,128,2.4932,5.8226,0
cuda,mobilevit_s,64,2.5878,12.2020,0
cuda,nasnetalarge,16,3.2374,16.9180,0
cuda,nfnet_l0,128,2.6121,11.7311,0
cuda,pit_b_224,64,2.5594,11.6976,0
cuda,pnasnet5large,16,3.2149,18.2456,0
cuda,poolformer_m36,64,2.6484,15.9936,0
cuda,regnety_002,128,2.4315,2.5737,0
cuda,repvgg_a2,128,2.5462,5.2363,0
cuda,res2net101_26w_4s,64,2.7072,10.9395,0
cuda,res2net50_14w_8s,128,2.8837,15.4463,0
cuda,res2next50,128,2.7732,15.9129,0
cuda,resmlp_12_224,128,2.3596,6.9940,0
cuda,resnest101e,32,2.6142,8.1258,0
cuda,resnet18,128,2.3181,3.0322,0
cuda,rexnet_100,128,2.5890,11.9667,0
cuda,sebotnet33ts_256,64,2.5075,10.3432,0
cuda,selecsls42b,128,2.4541,6.1347,0
cuda,spnasnet_100,128,2.5262,6.4392,0
cuda,swin_base_patch4_window7_224,64,2.8492,15.0293,0
cuda,swsl_resnext101_32x16d,32,2.8815,14.0149,0
cuda,tf_efficientnet_b0,128,2.6161,11.6216,0
cuda,tf_mixnet_l,64,2.6165,8.3226,0
cuda,tinynet_a,128,2.5845,9.2485,0
cuda,tnt_s_patch16_224,64,2.8435,9.4608,0
cuda,twins_pcpvt_base,32,2.4928,5.8220,0
cuda,visformer_small,128,2.5380,10.8293,0
cuda,vit_base_patch16_224,64,2.4370,9.5883,0
cuda,volo_d1_224,64,2.6842,9.4597,0
cuda,xcit_large_24_p8_224,5,2.7779,9.2793,0
