dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,4.6896,13.0376,2
cuda,beit_base_patch16_224,64,4.4349,10.5213,2
cuda,botnet26t_256,128,5.1258,11.4926,2
cuda,cait_m36_384,2,10.7361,9.6342,2
cuda,coat_lite_mini,128,4.4437,11.6370,2
cuda,convit_base,32,3.2736,7.7551,27
cuda,convmixer_768_32,32,3.9206,13.4316,2
cuda,convnext_base,32,5.2946,7.9234,2
cuda,crossvit_9_240,64,4.9614,3.6677,2
cuda,cspdarknet53,64,9.0134,10.4972,2
cuda,deit_base_distilled_patch16_224,64,3.6950,9.6711,2
cuda,densenet121,64,9.1019,8.4919,14
cuda,dla102,64,4.9517,9.2715,2
cuda,dm_nfnet_f0,128,12.1032,14.1483,2
cuda,dpn107,32,19.9372,10.7702,2
cuda,eca_botnext26ts_256,128,5.5373,15.8396,2
cuda,eca_halonext26ts,128,5.7390,15.9556,2
cuda,ecaresnet101d,64,7.0454,11.2783,2
cuda,ese_vovnet19b_dw,128,3.9759,9.7116,2
cuda,fbnetc_100,128,7.2502,6.9650,2
cuda,fbnetv3_b,128,12.0662,10.9923,2
cuda,gernet_l,128,7.8915,8.2190,2
cuda,ghostnet_100,128,5.6235,5.3469,2
cuda,gluon_inception_v3,128,4.6847,13.0376,2
cuda,gluon_senet154,32,12.1167,12.2349,2
cuda,gluon_xception65,32,4.6596,13.6586,2
cuda,gmixer_24_224,64,4.6633,7.6582,2
cuda,gmlp_s16_224,64,4.4994,9.1491,2
cuda,hardcorenas_a,128,4.4929,6.0106,2
cuda,hrnet_w18,128,22.2303,16.5768,2
cuda,inception_v3,128,4.7572,13.0376,2
cuda,jx_nest_base,64,7.6316,19.7422,2
cuda,lcnet_050,128,3.8039,2.1602,2
cuda,legacy_senet154,32,8.2877,12.2242,2
cuda,levit_128,128,5.1367,2.9701,2
cuda,mixer_b16_224,64,3.2251,7.9898,2
cuda,mixnet_l,64,15.1859,7.5510,2
cuda,mnasnet_100,128,5.6549,5.8478,2
cuda,mobilenetv2_100,128,5.6983,10.1997,2
cuda,mobilenetv3_large_100,128,5.6731,5.8226,2
cuda,mobilevit_s,64,6.8054,12.2027,2
cuda,nasnetalarge,16,32.3033,15.4122,2
cuda,nfnet_l0,128,8.6276,11.7352,2
cuda,pit_b_224,64,4.0315,11.6979,2
cuda,pnasnet5large,16,25.6016,17.0401,2
cuda,poolformer_m36,64,8.1629,15.9936,2
cuda,regnety_002,128,6.5561,2.5737,2
cuda,repvgg_a2,128,7.6980,5.2363,2
cuda,res2net101_26w_4s,64,8.2110,10.9395,2
cuda,res2net50_14w_8s,128,6.6040,15.4463,2
cuda,res2next50,128,4.7983,15.9129,2
cuda,resmlp_12_224,128,3.2208,6.9940,2
cuda,resnest101e,32,10.3687,8.1258,2
cuda,resnet18,128,2.7605,3.0322,2
cuda,rexnet_100,128,7.5715,11.9667,2
cuda,sebotnet33ts_256,64,6.6595,10.3424,2
cuda,selecsls42b,128,3.0444,6.2109,2
cuda,spnasnet_100,128,7.0712,6.4392,2
cuda,swin_base_patch4_window7_224,64,12.7428,15.0306,2
cuda,swsl_resnext101_32x16d,32,5.0663,14.0149,2
cuda,tf_efficientnet_b0,128,6.9111,11.6212,2
cuda,tf_mixnet_l,64,18.6208,8.3240,2
cuda,tinynet_a,128,7.4316,9.2485,2
cuda,tnt_s_patch16_224,64,6.3847,9.4606,2
cuda,twins_pcpvt_base,32,8.1278,5.8212,2
cuda,visformer_small,128,3.7809,10.8293,2
cuda,vit_base_patch16_224,64,3.7203,9.5883,2
cuda,volo_d1_224,64,5.1699,9.4615,2
cuda,xcit_large_24_p8_224,5,8.9841,9.2802,2
