dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,48.3867,14.8537,2
cuda,beit_base_patch16_224,64,14.8790,11.9922,2
cuda,botnet26t_256,128,42.0823,14.8521,2
cuda,cait_m36_384,2,45.3708,10.5789,2
cuda,coat_lite_mini,128,15.2170,13.3553,2
cuda,convit_base,32,11.2478,7.2158,27
cuda,convmixer_768_32,32,11.2900,13.6970,2
cuda,convnext_base,32,22.3507,8.4023,2
cuda,crossvit_9_240,64,25.7343,4.9251,2
cuda,cspdarknet53,64,44.6011,12.5337,2
cuda,deit_base_distilled_patch16_224,64,11.1902,11.5942,2
cuda,densenet121,64,108.7056,8.9019,14
cuda,dla102,64,47.3638,9.6198,2
cuda,dm_nfnet_f0,128,36.3271,13.9529,2
cuda,dpn107,32,81.9990,12.0623,2
cuda,eca_botnext26ts_256,128,55.5929,16.4934,2
cuda,eca_halonext26ts,128,58.8283,16.5178,2
cuda,ecaresnet101d,64,47.8849,11.4629,2
cuda,ese_vovnet19b_dw,128,31.9573,10.3699,2
cuda,fbnetc_100,128,45.9901,9.3101,2
cuda,fbnetv3_b,128,74.9583,11.0179,2
cuda,gernet_l,128,37.8466,10.3346,2
cuda,ghostnet_100,128,6.4947,5.3461,2
cuda,gluon_inception_v3,128,49.2536,14.8537,2
cuda,gluon_senet154,32,57.5891,13.3291,2
cuda,gluon_xception65,32,36.8834,15.2042,2
cuda,gmixer_24_224,64,16.0224,6.5301,2
cuda,gmlp_s16_224,64,13.0265,9.3718,2
cuda,hardcorenas_a,128,53.9501,6.1303,2
cuda,hrnet_w18,128,108.5631,18.7136,2
cuda,inception_v3,128,48.6452,14.8537,2
cuda,jx_nest_base,64,9.1172,19.7422,2
cuda,lcnet_050,128,31.5350,2.1741,2
cuda,legacy_senet154,32,53.8040,13.3301,2
cuda,levit_128,128,0,0,0
cuda,mixer_b16_224,64,10.8795,8.3279,2
cuda,mixnet_l,64,66.9522,9.5267,2
cuda,mnasnet_100,128,39.0199,7.0065,2
cuda,mobilenetv2_100,128,38.9378,10.2651,2
cuda,mobilenetv3_large_100,128,62.2583,6.4752,2
cuda,mobilevit_s,64,45.6546,13.3081,2
cuda,nasnetalarge,16,114.5326,13.0368,2
cuda,nfnet_l0,128,28.4684,12.6527,2
cuda,pit_b_224,64,13.2453,17.6235,2
cuda,pnasnet5large,16,105.2953,15.0506,2
cuda,poolformer_m36,64,25.1159,18.0292,2
cuda,regnety_002,128,45.7551,3.1360,2
cuda,repvgg_a2,128,39.7188,7.6390,2
cuda,res2net101_26w_4s,64,57.7574,12.0501,2
cuda,res2net50_14w_8s,128,60.6724,17.4819,2
cuda,res2next50,128,53.5266,18.0142,2
cuda,resmlp_12_224,128,0,0,0
cuda,resnest101e,32,68.6123,9.1062,2
cuda,resnet18,128,26.4097,4.6580,2
cuda,rexnet_100,128,105.7628,11.5224,2
cuda,sebotnet33ts_256,64,54.1781,13.4482,2
cuda,selecsls42b,128,33.5939,6.7833,2
cuda,spnasnet_100,128,45.0844,7.5985,2
cuda,swin_base_patch4_window7_224,64,14.5223,15.0304,2
cuda,swsl_resnext101_32x16d,32,35.5378,16.3801,2
cuda,tf_efficientnet_b0,128,63.9442,11.6539,2
cuda,tf_mixnet_l,64,71.8896,9.6816,2
cuda,tinynet_a,128,64.8475,9.2728,2
cuda,tnt_s_patch16_224,64,23.6510,11.0848,2
cuda,twins_pcpvt_base,32,42.0948,6.6370,2
cuda,visformer_small,128,24.8951,11.3553,2
cuda,vit_base_patch16_224,64,10.1799,11.5056,2
cuda,volo_d1_224,64,27.7181,12.0635,2
cuda,xcit_large_24_p8_224,5,53.5908,9.4568,2
