dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6416,162.2419,46.5688,1.2647
cuda,AlbertForQuestionAnswering,4,1.6513,160.0788,39.4098,1.3145
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.5402,73.6327,38.9707,0.9749
cuda,BartForConditionalGeneration,2,1.4892,92.3375,63.2721,1.0139
cuda,BertForMaskedLM,16,1.5882,69.2822,43.8022,1.0498
cuda,BertForQuestionAnswering,16,1.7511,54.2648,41.8302,1.1370
cuda,BlenderbotForCausalLM,4,1.1851,82.7819,60.2625,0.9943
cuda,BlenderbotSmallForCausalLM,64,1.2518,46.9238,31.3045,0.9120
cuda,BlenderbotSmallForConditionalGeneration,64,1.3903,78.8030,47.3366,0.9803
cuda,CamemBert,16,1.5331,77.1841,40.9177,1.0469
cuda,DebertaForMaskedLM,4,0.9290,66.0246,45.7968,1.0409
cuda,DebertaForQuestionAnswering,8,1.0932,69.4126,46.6573,1.1527
cuda,DebertaV2ForMaskedLM,1,0.7288,140.2272,59.6076,0.9772
cuda,DebertaV2ForQuestionAnswering,2,0.7369,143.3780,56.9123,0.9802
cuda,DistilBertForMaskedLM,128,1.2424,68.0580,31.6693,0.9624
cuda,DistilBertForQuestionAnswering,256,1.4346,71.9284,33.4793,1.1479
cuda,DistillGPT2,16,1.7046,61.8552,23.1292,1.0641
cuda,ElectraForCausalLM,32,1.8527,47.4845,62.5682,0.9717
cuda,ElectraForQuestionAnswering,64,2.0924,54.6908,47.0642,1.1633
cuda,GPT2ForSequenceClassification,4,2.3190,39.4311,31.5355,1.2323
cuda,LayoutLMForMaskedLM,16,1.6105,69.8943,45.8032,1.0495
cuda,LayoutLMForSequenceClassification,16,1.7645,55.3699,48.4024,1.1330
cuda,M2M100ForConditionalGeneration,16,1.3548,77.6858,95.5369,0.9788
cuda,MBartForCausalLM,4,1.5466,73.2113,39.9721,0.9830
cuda,MBartForConditionalGeneration,2,1.4928,92.1098,67.1014,1.0307
cuda,MT5ForConditionalGeneration,16,1.8401,49.8270,130.0728,1.0011
cuda,MegatronBertForCausalLM,4,1.5383,56.3602,72.5931,1.0952
cuda,MegatronBertForQuestionAnswering,8,1.6556,85.6089,69.9835,1.1152
cuda,MobileBertForMaskedLM,64,1.1048,154.9516,143.0663,1.0136
cuda,MobileBertForQuestionAnswering,128,1.1125,153.1070,138.7790,0.8392
cuda,OPTForCausalLM,2,2.4665,67.9220,34.5409,1.1403
cuda,PLBartForCausalLM,8,1.6718,69.0326,28.7241,0.9887
cuda,PLBartForConditionalGeneration,4,1.6443,71.3805,51.3216,1.0495
cuda,PegasusForCausalLM,32,1.2299,56.6319,38.0823,0.9736
cuda,PegasusForConditionalGeneration,32,1.2854,107.1430,64.6023,1.0689
cuda,RobertaForCausalLM,16,1.6651,69.0846,42.6954,1.0497
cuda,RobertaForQuestionAnswering,16,1.7445,54.7801,39.8107,1.1366
cuda,Speech2Text2ForCausalLM,256,1.5239,34.7916,32.3027,0.8760
cuda,T5ForConditionalGeneration,4,1.6403,63.5897,58.2169,1.1814
cuda,T5Small,4,1.6524,63.8047,57.5519,1.1814
cuda,TrOCRForCausalLM,32,1.2848,106.7982,38.2901,0.9583
cuda,XGLMForCausalLM,8,1.3044,65.6688,62.4963,0.9742
cuda,XLNetLMHeadModel,8,1.6405,169.9987,79.0836,1.1240
cuda,YituTechConvBert,16,1.5462,80.8858,73.7299,1.0365
