dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,26.224166,23.996474,21.023551,13.477752,2.494007,24.031301,3.076016,1.583311,0.161382,7.325331,13.205679
cuda,AlbertForQuestionAnswering,4,23.927702,21.718384,18.732450,11.208003,2.453030,20.521016,3.027564,1.571151,0.158599,3.744140,11.923788
cuda,BartForCausalLM,4,26.654691,23.052263,19.893159,12.012178,2.090642,19.067749,3.732283,2.139628,0.223262,2.856979,9.332641
cuda,BartForConditionalGeneration,2,48.037612,40.530919,37.497080,16.854705,5.458621,25.598999,10.012462,4.871713,1.409078,0.450631,14.676482
cuda,BertForMaskedLM,16,26.878402,22.404071,19.352765,10.887286,2.303606,18.495820,3.922733,2.021158,0.316942,6.724499,10.103730
cuda,BertForQuestionAnswering,16,26.481256,22.367544,19.308604,10.855901,1.998419,17.517131,4.149724,1.981161,0.313870,6.384215,8.847026
cuda,BlenderbotForCausalLM,4,37.427708,30.657055,27.659917,12.573424,4.203978,22.744447,7.604490,4.222607,0.454437,7.973664,14.756176
cuda,BlenderbotSmallForCausalLM,64,19.276504,16.523713,13.417742,8.164412,1.301709,15.512680,2.535294,1.449250,0.150836,3.020387,8.776059
cuda,BlenderbotSmallForConditionalGeneration,64,33.969544,28.473986,25.480345,11.910210,3.373919,19.249863,6.543834,3.252451,0.702193,2.266391,11.018317
cuda,CamemBert,16,26.593707,22.469341,19.380996,10.922426,2.264861,17.281087,3.861556,1.981891,0.310544,5.435524,8.810354
cuda,DebertaForMaskedLM,4,30.348744,25.020038,21.825094,14.053697,1.995229,23.615963,4.388513,2.234915,0.298449,3.181776,11.827237
cuda,DebertaForQuestionAnswering,8,30.185160,24.904066,21.741452,13.947109,1.982448,23.914516,4.100739,2.444657,0.297915,3.895473,12.219583
cuda,DebertaV2ForMaskedLM,1,44.331640,32.516873,29.440899,15.183527,3.004618,24.935930,5.802687,3.769554,0.584175,1.402298,13.265853
cuda,DebertaV2ForQuestionAnswering,2,42.625442,31.034971,27.987119,13.331740,3.522998,22.962745,6.833190,3.993871,0.602442,13.658434
cuda,DistilBertForMaskedLM,128,16.593565,14.986381,11.968538,7.746940,1.475466,12.145650,1.946037,1.078348,0.133329,8.996682,5.969529
cuda,DistilBertForQuestionAnswering,256,16.636298,15.046529,12.022322,7.785072,1.251273,12.516808,2.199149,1.088910,0.126897,10.720186,6.078379
cuda,DistillGPT2,16,14.860228,13.239323,10.180202,6.376379,1.206748,10.975243,2.056418,1.254198,0.120815,2.361355,5.894547
cuda,ElectraForCausalLM,32,31.844880,27.653882,24.603086,16.070557,2.315216,29.402364,4.130668,2.091022,0.320070,14.763151,15.840971
cuda,ElectraForQuestionAnswering,64,26.670753,22.256797,19.249304,10.881825,2.266207,21.835018,3.891094,2.000222,0.320920,6.970400,13.404421
cuda,GPT2ForSequenceClassification,4,22.439210,19.341754,16.367473,8.956812,2.261235,13.260744,3.826040,1.847364,0.282022,2.282597,6.738620
cuda,LayoutLMForMaskedLM,16,28.252379,23.929324,20.914049,12.316156,2.292332,20.581639,3.969882,2.054048,0.317982,6.701739,10.752821
cuda,LayoutLMForSequenceClassification,16,27.830599,23.863238,20.798267,12.254633,2.015021,21.756880,4.165268,2.033889,0.315803,8.756089,11.706680
cuda,M2M100ForConditionalGeneration,16,52.721360,42.203899,39.339726,18.741681,5.468326,31.645768,9.229360,5.423505,0.710345,23.804419,18.846840
cuda,MBartForCausalLM,4,26.839799,23.005618,19.624986,11.719304,2.045397,19.445337,3.631471,2.174735,0.228929,3.052747,9.962654
cuda,MBartForConditionalGeneration,2,50.268321,41.829920,38.705233,18.050017,5.371349,28.071903,10.425611,5.065409,1.503292,0.402744,16.310757
cuda,MT5ForConditionalGeneration,16,43.113223,36.891707,33.916636,20.305892,3.773045,30.404601,6.509846,2.752169,0.420867,72.236835,14.565522
cuda,MegatronBertForCausalLM,4,44.405270,35.466687,32.299460,15.687492,4.174711,26.267164,8.476733,4.004137,0.988637,12.436882,15.525139
cuda,MegatronBertForQuestionAnswering,8,43.684110,35.312747,32.172072,15.688514,4.162570,26.164943,8.413311,3.964926,0.983703,10.847982,15.407503
cuda,MobileBertForMaskedLM,64,68.495286,53.360515,49.840274,20.039496,5.832877,41.428414,15.051467,7.738460,4.234756,45.328323,28.934116
cuda,MobileBertForQuestionAnswering,128,70.524376,55.217870,51.523957,21.511312,7.009190,44.348445,15.042322,7.800141,4.237318,37.505268,30.503835
cuda,OPTForCausalLM,2,22.476012,19.116070,16.217240,8.469004,2.006689,15.839616,3.927656,2.432359,0.224647,2.734598,9.557761
cuda,PLBartForCausalLM,8,19.780162,17.659965,14.633845,10.454231,1.086974,16.299789,2.257880,1.133450,0.113880,1.892862,7.030926
cuda,PLBartForConditionalGeneration,4,35.422822,29.914161,26.925870,16.155582,2.992128,24.886524,4.864226,2.698978,0.298943,3.866224,11.964593
cuda,PegasusForCausalLM,32,24.610395,20.977560,18.074665,10.240189,2.183688,17.726960,3.760267,2.133758,0.227248,3.440169,9.856183
cuda,PegasusForConditionalGeneration,32,46.039804,41.423203,38.460751,18.284180,5.258484,28.556942,9.088931,5.211318,0.982107,1.947517,16.632606
cuda,RobertaForCausalLM,16,28.881862,24.742890,21.583639,13.112082,2.263952,18.628386,3.967801,2.044379,0.312217,5.788831,7.967453
cuda,RobertaForQuestionAnswering,16,27.201445,23.066175,19.373584,10.901169,1.976746,16.049680,4.130556,1.979064,0.311689,5.092050,7.311779
cuda,Speech2Text2ForCausalLM,256,20.650470,18.502428,15.089164,10.792430,0.916248,17.218599,1.817797,1.092882,0.116433,3.891900,7.438806
cuda,T5ForConditionalGeneration,4,35.595162,31.122216,27.143749,17.430669,2.721027,25.332393,4.378530,2.012737,0.282300,11.305721,11.101662
cuda,T5Small,4,35.041517,30.912840,26.892821,17.320970,2.759870,25.299156,4.717721,2.005310,0.281877,11.314385,10.983742
cuda,TrOCRForCausalLM,32,26.919301,23.193526,20.070459,12.256890,1.856634,19.718940,3.759021,2.143170,0.221910,1.810503,9.504679
cuda,XGLMForCausalLM,8,40.802514,34.313718,31.241644,14.938970,4.531467,26.363085,8.692556,4.568882,0.463661,5.084697,16.351820
cuda,XLNetLMHeadModel,8,60.488267,52.566717,49.481214,27.429661,6.588775,35.248694,17.735765,6.705174,0.526960,3.826552,14.973124
cuda,YituTechConvBert,16,37.810162,31.697061,28.394048,15.821431,4.102716,27.726966,6.244513,3.228872,0.558200,19.543855,16.296892
