dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,11.772868,7.972447,7.956476
cuda,beit_base_patch16_224,64,7.715962,5.130367,5.115212
cuda,botnet26t_256,128,5.545396,3.436648,3.422490
cuda,cait_m36_384,4,27.272724,18.551849,18.534224
cuda,coat_lite_mini,128,7.467966,4.997829,4.983807
cuda,convit_base,64,8.205270,5.742940,5.727820
cuda,convmixer_768_32,32,7.576054,5.988617,5.972808
cuda,convnext_base,64,10.563196,6.284098,6.268658
cuda,crossvit_9_240,128,12.271199,8.459777,8.444805
cuda,cspdarknet53,64,10.626896,6.403354,6.388493
cuda,deit_base_distilled_patch16_224,64,6.644413,4.434499,4.420031
cuda,dla102,128,13.982363,9.469197,9.452376
cuda,dm_nfnet_f0,128,9.912860,6.026085,6.011073
cuda,dpn107,32,17.626390,11.017800,11.002361
cuda,eca_botnext26ts_256,128,6.434149,4.089271,4.075262
cuda,ese_vovnet19b_dw,128,4.114867,2.441457,2.428127
cuda,fbnetc_100,128,8.715895,5.205828,5.190529
cuda,fbnetv3_b,128,15.681689,9.902801,9.887589
cuda,gernet_l,128,8.116868,4.698922,4.684224
cuda,ghostnet_100,128,13.919927,8.378744,8.362710
cuda,gluon_inception_v3,128,11.832150,7.999404,7.983675
cuda,gluon_xception65,32,15.622162,10.694500,10.677559
cuda,gmixer_24_224,128,11.788840,8.020167,8.004182
cuda,gmlp_s16_224,128,10.982571,7.249407,7.233366
cuda,hrnet_w18,128,37.545188,29.876227,29.850726
cuda,inception_v3,128,11.749873,7.941834,7.926395
cuda,jx_nest_base,32,12.799373,8.570546,8.554892
cuda,lcnet_050,128,4.702290,3.068885,3.055126
cuda,mixer_b16_224,128,5.326634,3.530766,3.515927
cuda,mixnet_l,128,15.370688,9.369605,9.353078
cuda,mnasnet_100,128,7.078873,4.229185,4.214263
cuda,mobilenetv2_100,128,7.263755,4.401392,4.386320
cuda,mobilenetv3_large_100,128,7.790336,4.830459,4.815566
cuda,mobilevit_s,64,10.284222,6.678902,6.664023
cuda,nfnet_l0,128,9.673887,6.251179,6.236387
cuda,pit_b_224,64,7.952440,5.365433,5.350552
cuda,pnasnet5large,16,26.726525,20.293543,20.271963
cuda,poolformer_m36,64,11.176937,6.430831,6.415546
cuda,regnety_002,128,7.506187,4.303324,4.288606
cuda,repvgg_a2,128,8.416131,4.947085,4.932777
cuda,res2net101_26w_4s,64,23.422260,16.754208,16.735829
cuda,res2net50_14w_8s,128,21.505205,15.554497,15.536920
cuda,res2next50,128,11.395998,8.129114,8.112792
cuda,resmlp_12_224,128,4.497651,2.798202,2.784084
cuda,resnest101e,64,22.468416,15.198387,15.179822
cuda,rexnet_100,128,9.891547,6.191626,6.176502
cuda,sebotnet33ts_256,64,8.134214,5.310035,5.296084
cuda,selecsls42b,128,5.126082,3.531354,3.516815
cuda,spnasnet_100,128,8.494569,5.086029,5.071537
cuda,swin_base_patch4_window7_224,64,17.691038,11.837236,11.820163
cuda,swsl_resnext101_32x16d,32,12.646087,8.667669,8.650370
cuda,tf_efficientnet_b0,128,9.362662,6.039541,6.024960
cuda,tf_mixnet_l,128,14.782732,8.838234,8.822622
cuda,tinynet_a,128,10.987173,6.917176,6.901852
cuda,tnt_s_patch16_224,128,15.909812,11.186176,11.170118
cuda,twins_pcpvt_base,64,20.721741,14.219168,14.202686
cuda,visformer_small,128,5.923842,4.038114,4.023438
cuda,vit_base_patch16_224,64,6.516821,4.343455,4.328857
cuda,volo_d1_224,64,10.710663,7.326569,7.311789
cuda,xcit_large_24_p8_224,5,25.113383,17.103753,17.082958
