dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.632175,6.439044,6.424240
cuda,AlbertForQuestionAnswering,4,8.591641,6.411949,6.397164
cuda,AllenaiLongformerBase,4,31.100002,21.738365,21.565456
cuda,BartForCausalLM,4,9.769449,5.921818,5.905300
cuda,BartForConditionalGeneration,2,23.472975,15.797323,15.780022
cuda,BertForMaskedLM,16,10.483056,6.124822,6.109170
cuda,BertForQuestionAnswering,16,10.780772,6.309738,6.293495
cuda,BlenderbotForCausalLM,4,18.609525,11.974917,11.954038
cuda,BlenderbotSmallForCausalLM,64,6.688219,3.994302,3.978463
cuda,BlenderbotSmallForConditionalGeneration,64,15.722490,10.643970,10.628508
cuda,CamemBert,16,10.557450,6.210578,6.194774
cuda,DebertaForMaskedLM,4,11.863199,6.185298,6.158087
cuda,DebertaForQuestionAnswering,8,11.821409,6.177476,6.150086
cuda,DebertaV2ForMaskedLM,1,22.822301,11.601637,11.560699
cuda,DebertaV2ForQuestionAnswering,2,22.990229,11.730222,11.688648
cuda,DistilBertForMaskedLM,128,4.851430,3.251104,3.237082
cuda,DistilBertForQuestionAnswering,256,4.924182,3.301360,3.287284
cuda,DistillGPT2,16,4.520181,2.912497,2.898890
cuda,ElectraForCausalLM,32,10.696291,6.292803,6.277122
cuda,ElectraForQuestionAnswering,64,10.667563,6.281327,6.266201
cuda,GPT2ForSequenceClassification,4,8.686718,5.583465,5.569895
cuda,LayoutLMForMaskedLM,16,10.713471,6.448301,6.432522
cuda,LayoutLMForSequenceClassification,16,10.685152,6.423459,6.408091
cuda,M2M100ForConditionalGeneration,16,22.834588,15.016493,14.996496
cuda,MBartForCausalLM,4,9.658223,5.984338,5.967678
cuda,MBartForConditionalGeneration,2,23.287219,15.626646,15.609956
cuda,MT5ForConditionalGeneration,16,16.914107,10.934000,10.916679
cuda,MegatronBertForCausalLM,4,20.616637,12.260627,12.244714
cuda,MegatronBertForQuestionAnswering,8,20.651018,12.327338,12.311610
cuda,MobileBertForMaskedLM,64,41.158455,25.788100,25.768468
cuda,MobileBertForQuestionAnswering,128,40.735853,25.753772,25.732630
cuda,OPTForCausalLM,2,9.537860,6.022162,6.005091
cuda,PLBartForCausalLM,8,5.369521,3.258090,3.242826
cuda,PLBartForConditionalGeneration,4,13.926975,8.137891,8.119984
cuda,PegasusForCausalLM,32,9.488544,5.967709,5.949470
cuda,PegasusForConditionalGeneration,32,20.482108,15.858922,15.840284
cuda,RobertaForCausalLM,16,10.813556,6.350850,6.335236
cuda,RobertaForQuestionAnswering,16,10.592911,6.218478,6.203199
cuda,Speech2Text2ForCausalLM,256,5.047658,3.128988,3.113467
cuda,T5ForConditionalGeneration,4,11.767056,7.409137,7.393471
cuda,T5Small,4,11.703430,7.372333,7.356783
cuda,TrOCRForCausalLM,32,9.773092,5.922440,5.906050
cuda,XGLMForCausalLM,8,18.517269,12.384911,12.364200
cuda,XLNetLMHeadModel,8,25.196961,17.097554,17.078407
cuda,YituTechConvBert,16,15.635746,9.593303,9.577686
