dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.062747,35.388893,32.035433,18.455734,5.291257,28.533415,9.363540,5.073715,0.602428,46.255096,103.146663,62.004993
cuda,beit_base_patch16_224,64,22.352047,19.766428,16.414969,9.899523,1.917615,16.222650,3.714175,2.069259,0.297229,0.859714,3.236546,9.262467
cuda,botnet26t_256,128,26.227079,24.113664,20.725525,15.428958,2.402550,23.512898,6.104811,2.508614,0.148951,27.065654,53.740881,37.696329
cuda,cait_m36_384,4,56.443168,47.927296,43.940603,19.438213,6.165234,37.883502,15.943243,7.897882,2.443968,8.718282,21.821057,33.937018
cuda,coat_lite_mini,128,26.184623,23.932606,20.831063,14.430305,2.379041,27.534895,7.817652,3.422472,0.248301,13.583281,43.129919,29.225184
cuda,convit_base,64,23.348890,20.875616,17.649421,10.056609,2.146622,19.365881,5.380826,2.554649,0.322639,6.134395,9.654265,17.774985
cuda,convmixer_768_32,32,23.349017,21.777987,17.305561,7.380806,2.921103,14.093393,3.797776,2.117358,0.334287,4.094601,13.997639,3.035352
cuda,convnext_base,64,26.937631,22.811832,19.686771,11.062471,3.722310,22.479730,5.808980,3.050836,0.569131,13.344474,31.800500,28.726470
cuda,crossvit_9_240,128,30.275401,26.613214,23.454296,12.345519,3.093630,27.033683,7.568538,3.661870,0.507569,18.839045,34.020568,36.885053
cuda,cspdarknet53,64,29.695630,25.693459,22.586925,12.132623,3.926780,18.807696,5.016006,2.661559,0.350037,27.720493,58.266183,38.609294
cuda,deit_base_distilled_patch16_224,64,19.576747,17.505161,14.324370,8.515985,1.614545,20.273721,4.086969,1.943783,0.257871,2.362942,3.679316,15.881549
cuda,dla102,128,38.017015,33.862988,30.729066,15.482618,4.954240,23.488146,7.851166,3.896248,0.602302,19.239831,42.781228,32.942455
cuda,dm_nfnet_f0,128,27.576286,23.647832,19.412119,9.689015,3.511742,18.819482,5.521336,2.318971,0.301954,24.019145,29.442581,36.914167
cuda,dpn107,32,45.419833,38.967627,35.637675,17.622787,5.536672,28.183354,8.002594,4.419386,0.595243,16.518931,30.780646,33.090268
cuda,eca_botnext26ts_256,128,27.051164,24.756521,21.518320,15.281998,2.965631,23.081464,6.231070,2.857359,0.171333,32.516507,58.150281,43.451705
cuda,ese_vovnet19b_dw,128,18.422893,16.729141,13.492756,9.668525,1.679724,15.584837,3.502510,1.639466,0.127218,29.780967,53.718772,37.486061
cuda,fbnetc_100,128,28.603490,25.216127,21.941451,13.168628,3.368265,20.263398,4.990129,2.552124,0.321289,44.953131,97.227032,55.661696
cuda,fbnetv3_b,128,44.458307,38.790869,35.633490,18.747689,5.959767,28.790870,8.893472,4.719771,0.718624,58.113243,112.892471,74.551462
cuda,gernet_l,128,23.733225,20.360110,17.245934,9.410403,2.861837,14.508319,2.997184,1.913829,0.254564,25.379703,49.748477,33.558489
cuda,ghostnet_100,128,40.273160,34.988892,31.860292,18.427684,4.876903,30.780373,8.440176,4.281645,0.507766,106.014651,186.470037,123.609049
cuda,gluon_inception_v3,128,39.025629,35.340298,32.097689,18.435769,5.292763,28.497701,9.370244,5.132745,0.624434,47.159749,105.253762,62.906782
cuda,gluon_xception65,32,41.359650,36.469031,33.359362,14.818878,5.686568,21.946214,7.580571,3.716412,0.745470,16.619300,34.336864,29.939012
cuda,gmixer_24_224,128,27.695747,24.015272,20.808998,10.621620,2.716578,19.460133,5.615600,3.040435,0.459241,0.219956,6.792886,12.019917
cuda,gmlp_s16_224,128,28.079400,24.113590,20.937296,11.161763,3.091278,21.260112,5.941799,3.184479,0.499850,0.218700,13.241171,13.660149
cuda,hrnet_w18,128,106.590857,98.856028,95.529166,43.730296,18.376924,60.798532,27.469863,13.452972,5.064601,43.732897,87.525387,81.185565
cuda,inception_v3,128,39.962809,36.084084,32.647915,18.334913,5.407256,28.562254,9.550417,5.150446,0.645171,45.236806,94.537118,61.261539
cuda,jx_nest_base,32,35.433532,31.299957,27.893264,16.036645,4.258613,29.843380,10.980711,4.376426,0.661853,12.628672,24.227646,31.027268
