dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.766771,5.127242
cuda,Background_Matting,4,0.834107,2.875490
cuda,LearningToPaint,96,0.548695,0.958419
cuda,Super_SloMo,6,0.991665,2.901750
cuda,alexnet,128,0.341519,0.269909
cuda,attention_is_all_you_need_pytorch,256,1.706504,5.437572
cuda,dcgan,32,0.361418,0.194396
cuda,demucs,4,0.591432
cuda,densenet121,4,2.001858,9.126808
cuda,drq,1,0.375264,0.269861
cuda,fastNLP_Bert,6,1.721971,4.306548
cuda,functorch_dp_cifar10,64,0.511559,1.093395
cuda,hf_Albert,8,1.288757,4.218943
cuda,hf_Bart,4,1.780543,5.616636
cuda,hf_Bert,4,1.589251,3.923509
cuda,hf_BigBird,2,8.123155,3.181205
cuda,hf_DistilBert,8,0.749986,1.935438
cuda,hf_GPT2,4,1.648334,3.916860
cuda,hf_Reformer,4,2.554433,0.270909
cuda,lennard_jones,1000,0.362129,0.105137
cuda,mnasnet1_0,32,0.845615,2.580024
cuda,mobilenet_v2,96,0.849676,2.434836
cuda,mobilenet_v3_large,32,0.917647,2.795348
cuda,moco,32,1.939715,0.016534
cuda,nvidia_deeprecommender,256,0.364174,0.114784
cuda,pytorch_CycleGAN_and_pix2pix,1,0.530054,1.695664
cuda,pytorch_stargan,16,0.544304,1.478263
cuda,pytorch_struct,200,0.403266,0.427675
cuda,pytorch_unet,1,0.583072,1.029109
cuda,resnet18,16,0.524679,1.007433
cuda,resnet50,32,0.891434,2.767166
cuda,resnext50_32x4d,8,0.901017,2.766850
cuda,shufflenet_v2_x1_0,128,1.007147,3.112641
cuda,soft_actor_critic,256,0.293953,0.094104
cuda,squeezenet1_1,32,0.465208,0.880689
cuda,timm_efficientdet,1,19.233949,20.745353
cuda,timm_efficientnet,32,1.762670,4.066231
cuda,timm_regnet,32,2.208058,5.057997
cuda,timm_resnest,32,0.601367,1.492789
cuda,timm_vision_transformer,8,0.953477,2.834223
cuda,timm_vovnet,32,1.462820,2.282516
cuda,tts_angular,64,0.460974,0.044452
cuda,vgg16,64,0.392384,0.529292
cuda,yolov3,16,2.803710,4.201108
