dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,9.328120,112.438964,2.670537,212.198249,9.594663,3.961007,0.583993,62.285371,164.880182
cuda,beit_base_patch16_224,64,4.741418,21.525986,1.182719,41.794371,2.794956,1.189011,0.206922,6.842065,28.379718
cuda,botnet26t_256,128,2.638018,106.263213,1.988740,229.278382,6.007782,2.531346,0.140906,80.718987,205.791891
cuda,cait_m36_384,2,48.271273,39.319486,3.763633,85.621891,10.674676,4.525439,1.658391,71.958559,122.332169
cuda,coat_lite_mini,128,3.342672,78.663688,2.332128,220.121486,5.358999,1.977178,0.182790,208.692056,352.569541
cuda,convit_base,32,4.403883,43.765918,1.591921,89.301644,3.348759,1.576922,0.245912,47.648667,94.882822
cuda,convmixer_768_32,32,7.718716,19.384123,1.187335,46.975134,3.403078,1.521256,0.261820,10.242727,39.136916
cuda,convnext_base,32,12.051871,54.433727,2.463140,155.007365,7.203739,2.736232,0.471030,90.750913,193.919420
cuda,crossvit_9_240,64,7.634726,40.394196,1.889340,94.332339,4.587274,1.777386,0.319514,96.997355,152.961481
cuda,cspdarknet53,64,6.585488,124.584448,1.717841,234.843445,5.064136,2.245139,0.376749,70.544668,182.650576
cuda,deit_base_distilled_patch16_224,64,3.134085,16.976267,0.998415,38.559659,2.456368,1.041426,0.170610,14.888182,37.545834
cuda,dla102,64,11.570345,153.587616,2.191638,278.254820,7.782410,3.076593,0.580483,56.691214,184.087676
cuda,dm_nfnet_f0,128,7.144346,35.183406,2.232903,64.729539,5.375485,1.698388,0.266281,1.125179,33.069248
cuda,dpn107,32,14.694714,293.582042,3.132755,395.569319,9.187036,3.532717,0.561172,13.823931,119.172160
cuda,eca_botnext26ts_256,64,2.766318,148.391920,2.282393,331.580553,6.604260,2.778297,0.154286,182.610637,368.166486
cuda,eca_halonext26ts,64,2.974074,77.798123,2.555742,181.829775,11.032155,3.304120,0.167489,151.142345,258.021739
cuda,ese_vovnet19b_dw,128,2.030599,95.744325,0.845345,181.326979,4.029633,1.528876,0.119227,55.504060,141.982012
cuda,fbnetc_100,128,6.237330,136.900296,1.895242,297.763638,5.058616,2.525894,0.314332,167.173098,330.040721
cuda,fbnetv3_b,128,13.697589,119.615801,2.921751,284.296190,8.913731,3.248352,0.725342,154.358440,322.155803
cuda,gernet_l,128,5.311220,57.526278,1.202557,144.483010,3.285893,1.525882,0.241916,39.961897,128.218896
cuda,ghostnet_100,128,9.710220,185.311291,2.610292,332.768934,9.290532,3.626265,0.489367,102.078982,252.306615
cuda,gluon_inception_v3,128,9.099547,71.741759,2.622436,147.731535,9.462357,3.917649,0.578686,4.599024,83.368614
cuda,gluon_xception65,32,16.252890,80.728278,2.620783,166.930084,7.193515,2.753593,0.715957,32.385462,121.419944
cuda,gmixer_24_224,64,8.554465,27.545607,1.236316,54.937624,4.561556,1.801709,0.321602,26.392911,55.142052
cuda,gmlp_s16_224,64,9.664953,32.310926,1.716381,58.004273,7.177806,2.366998,0.324974,30.130363,57.680941
cuda,hrnet_w18,2,109.581322,133.165616,5.693419,296.876185,18.908231,5.834785,2.610387,363.551553,534.339182
cuda,inception_v3,128,9.308614,69.957438,2.688754,140.947396,9.631893,3.968208,0.593111,1.286561,75.129750
cuda,jx_nest_base,32,10.225917,69.855926,2.766117,146.974720,9.594812,3.402267,0.511411,61.999573,142.050601
cuda,lcnet_050,128,2.059471,65.383351,0.957655,111.841684,3.225183,1.258069,0.136646,40.184244,87.826538
cuda,mixer_b16_224,64,2.816320,27.240658,0.888697,51.035205,2.550569,0.920735,0.128636,13.694382,38.621713
cuda,mixnet_l,64,14.109799,166.299392,1.918633,282.455767,6.400280,2.999070,0.532687,60.109724,178.334252
cuda,mnasnet_100,128,4.481916,85.957353,1.325291,184.997517,4.363809,1.813171,0.223754,116.866216,217.320749
cuda,mobilenetv2_100,128,4.638321,124.118845,1.648191,231.342451,4.458977,2.107009,0.245153,67.891669,176.855244
cuda,mobilenetv3_large_100,128,4.830873,94.463162,1.713854,190.341653,5.466424,2.401771,0.264635,47.509500,145.195467
cuda,mobilevit_s,32,6.136979,147.658050,3.407599,288.696005,14.117117,6.771804,0.303012,196.203734,340.765292
cuda,nfnet_l0,64,6.421838,29.952712,1.264568,69.895251,3.518970,1.212940,0.265525,2.839858,44.174085
cuda,pit_b_224,64,3.703158,33.923461,1.438925,82.199331,2.893214,1.178731,0.192993,33.484163,83.282533
cuda,pnasnet5large,16,65.810015,261.461499,4.698552,532.418201,21.892612,8.485719,2.293319,188.977853,465.697078
cuda,poolformer_m36,64,13.952592,68.089284,3.496104,142.444886,15.052708,4.539434,0.654451,14.463191,92.547205
cuda,regnety_002,128,5.164551,68.444259,1.208211,159.855244,3.837567,1.568219,0.245679,70.501381,163.214770
cuda,repvgg_a2,128,5.142709,37.716812,1.127283,78.504823,3.363958,1.164945,0.200010,9.250294,51.255764
cuda,res2net101_26w_4s,64,29.473971,87.763082,4.342039,231.903301,13.063090,5.038860,1.533971,48.538537,197.320959
cuda,res2net50_14w_8s,2,21.509720,76.693175,2.760234,231.918883,10.025963,3.589295,0.804343,352.009013,510.260641
cuda,res2next50,2,7.940625,56.823304,1.900774,143.035947,5.614293,2.307948,0.364380,126.626365,214.885988
