dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,9.498315
cuda,beit_base_patch16_224,64,5.377064
cuda,botnet26t_256,128,2.806837
cuda,cait_m36_384,2,50.223897
cuda,coat_lite_mini,128,3.527281
cuda,convit_base,32,4.317588
cuda,convmixer_768_32,32,7.786133
cuda,convnext_base,32,12.211732
cuda,crossvit_9_240,64,7.965729
cuda,cspdarknet53,64,6.697865
cuda,deit_base_distilled_patch16_224,64,3.418086
cuda,dla102,64,11.682544
cuda,dm_nfnet_f0,128,7.214396
cuda,dpn107,32,14.980276
cuda,eca_botnext26ts_256,64,3.099884
cuda,eca_halonext26ts,64,3.083703
cuda,ese_vovnet19b_dw,128,2.252107
cuda,fbnetc_100,128,6.225842
cuda,fbnetv3_b,128,14.080022
cuda,gernet_l,128,5.632772
cuda,ghostnet_100,128,9.859025
cuda,gluon_inception_v3,128,9.375260
cuda,gluon_xception65,32,16.986521
cuda,gmixer_24_224,64,8.760321
cuda,gmlp_s16_224,64,9.673334
cuda,hrnet_w18,2,105.199489
cuda,inception_v3,128,9.303027
cuda,jx_nest_base,32,10.546409
cuda,lcnet_050,128,2.256357
cuda,mixer_b16_224,64,3.150888
cuda,mixnet_l,64,14.308851
cuda,mnasnet_100,128,4.660173
cuda,mobilenetv2_100,128,4.658295
cuda,mobilenetv3_large_100,128,4.963284
cuda,mobilevit_s,32,6.310965
cuda,nfnet_l0,64,6.530742
cuda,pit_b_224,64,4.107787
cuda,pnasnet5large,16,64.813637
cuda,poolformer_m36,64,14.104013
cuda,regnety_002,128,5.460418
cuda,repvgg_a2,128,5.497089
cuda,res2net101_26w_4s,64,27.344646
cuda,res2net50_14w_8s,2,21.242233
cuda,res2next50,2,8.246113
cuda,resmlp_12_224,128,3.191076
cuda,resnest101e,32,27.943523
cuda,rexnet_100,128,7.162293
cuda,sebotnet33ts_256,64,4.400018
cuda,selecsls42b,128,2.831692
cuda,spnasnet_100,128,6.163342
cuda,swin_base_patch4_window7_224,64,13.253844
cuda,swsl_resnext101_32x16d,32,11.606459
cuda,tf_efficientnet_b0,128,6.425753
cuda,tf_mixnet_l,64,15.021240
cuda,tinynet_a,128,8.337189
cuda,tnt_s_patch16_224,64,12.743645
cuda,twins_pcpvt_base,32,27.110831
cuda,visformer_small,128,2.902077
cuda,vit_base_patch16_224,64,3.291810
cuda,volo_d1_224,64,7.328339
cuda,xcit_large_24_p8_224,5,39.360654
