dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.379810
cuda,LearningToPaint,96,0.709295
cuda,Super_SloMo,6,1.540015
cuda,alexnet,128,0.433032
cuda,attention_is_all_you_need_pytorch,256,1.978686
cuda,dcgan,32,0.410101
cuda,demucs,4,0.779655
cuda,densenet121,4,2.835392
cuda,dlrm,2048,0.650470
cuda,drq,1,0.496604
cuda,hf_Albert,8,1.583448
cuda,hf_Bart,4,2.163567
cuda,hf_Bert,4,1.878814
cuda,hf_BigBird,2,35.499496
cuda,hf_DistilBert,8,0.960583
cuda,hf_GPT2,4,2.096755
cuda,hf_Longformer,2,6.615490
cuda,mnasnet1_0,32,1.145418
cuda,mobilenet_v2,96,1.203438
cuda,mobilenet_v2_quantized_qat,96,7.727810
cuda,mobilenet_v3_large,32,1.315459
cuda,moco,32,2.700197
cuda,nvidia_deeprecommender,256,0.404287
cuda,pytorch_CycleGAN_and_pix2pix,1,0.809070
cuda,pytorch_stargan,16,0.695373
cuda,pytorch_struct,200,0.441940
cuda,pytorch_unet,1,0.804389
cuda,resnet18,16,0.669073
cuda,resnet50,32,1.213786
cuda,resnet50_quantized_qat,32,7.357129
cuda,resnext50_32x4d,8,1.212363
cuda,shufflenet_v2_x1_0,128,1.388606
cuda,soft_actor_critic,256,0.344722
cuda,speech_transformer,32,2.518460
cuda,squeezenet1_1,32,0.648525
cuda,tacotron2,64,12.192805
cuda,timm_efficientdet,1,14.686117
cuda,timm_efficientnet,32,1.920238
cuda,timm_nfnet,128,2.666841
cuda,timm_regnet,32,2.600182
cuda,timm_resnest,32,0.881902
cuda,timm_vision_transformer,8,1.343509
cuda,timm_vovnet,32,1.327602
cuda,tts_angular,64,0.523677
cuda,vgg16,64,0.624910
cuda,yolov3,16,7.262853
