dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.282823,2.990929
cuda,beit_base_patch16_224,64,1.490156,3.092275
cuda,botnet26t_256,128,1.212594,1.619446
cuda,cait_m36_384,2,3.683041,12.960219
cuda,coat_lite_mini,128,1.400090,2.971625
cuda,convit_base,32,0.918011,2.696300
cuda,convmixer_768_32,32,1.158979,1.990844
cuda,convnext_base,32,1.591142,3.795596
cuda,crossvit_9_240,64,1.785607,4.569290
cuda,cspdarknet53,64,1.592472,2.312619
cuda,deit_base_distilled_patch16_224,64,1.117277,2.595520
cuda,densenet121,64,2.876903,5.107737
cuda,dla102,64,1.485000,3.449168
cuda,dm_nfnet_f0,128,2.129282,3.626346
cuda,dpn107,32,2.887252,4.891083
cuda,eca_botnext26ts_256,64,1.220342,1.937217
cuda,eca_halonext26ts,64,1.273621,2.038959
cuda,ecaresnet101d,64,2.133372,4.657753
cuda,ese_vovnet19b_dw,128,0.878193,0.990984
cuda,fbnetc_100,128,1.446277,1.805296
cuda,fbnetv3_b,128,2.388957,4.190100
cuda,gernet_l,128,1.420189,1.689860
cuda,ghostnet_100,128,1.281066,3.102482
cuda,gluon_inception_v3,128,1.289172,3.000820
cuda,gluon_senet154,32,3.290207,7.557991
cuda,gluon_xception65,32,1.636322,3.584692
cuda,gmixer_24_224,64,1.500339,4.252120
cuda,gmlp_s16_224,64,1.415356,3.863148
cuda,hardcorenas_a,128,1.062190,1.391688
cuda,hrnet_w18,2,5.340109,13.121428
cuda,inception_v3,128,1.298697,3.025137
cuda,jx_nest_base,32,1.932162,5.660048
cuda,lcnet_050,128,0.858430,1.135942
cuda,legacy_senet154,32,2.882461,7.689647
cuda,mixer_b16_224,64,0.876414,1.807701
cuda,mixnet_l,64,3.940525,3.862101
cuda,mnasnet_100,128,1.281001,1.457171
cuda,mobilenetv2_100,128,1.294729,1.531616
cuda,mobilenetv3_large_100,128,1.319532,1.846781
cuda,mobilevit_s,32,1.533041,3.233919
cuda,nasnetalarge,16,5.346539,13.650626
cuda,nfnet_l0,64,1.899290,3.368140
cuda,pit_b_224,64,1.215176,2.954244
cuda,pnasnet5large,16,4.165206,9.413785
cuda,regnety_002,128,1.301189,1.849431
cuda,repvgg_a2,128,1.376127,1.536545
cuda,res2net101_26w_4s,64,2.591499,6.615025
cuda,res2net50_14w_8s,2,2.299395,5.945180
cuda,res2next50,2,1.447080,3.034409
cuda,resnest101e,32,2.972233,6.514691
cuda,resnet18,128,0.589502,0.595938
cuda,rexnet_100,128,1.478490,2.472042
cuda,sebotnet33ts_256,64,1.502170,2.561185
cuda,selecsls42b,128,0.777989,1.212930
cuda,spnasnet_100,128,1.401460,1.745055
cuda,swin_base_patch4_window7_224,64,2.849564,7.654363
cuda,swsl_resnext101_32x16d,32,1.437613,3.330945
cuda,tf_efficientnet_b0,128,1.594797,2.397980
cuda,tf_mixnet_l,64,4.212261,3.924294
cuda,tinynet_a,128,1.662230,2.864015
cuda,tnt_s_patch16_224,64,2.031013,6.665320
cuda,twins_pcpvt_base,32,2.849737,8.412491
cuda,vit_base_patch16_224,64,1.217432,2.613861
cuda,volo_d1_224,64,1.826391,4.686738
cuda,xcit_large_24_p8_224,5,3.316947,10.732747
