dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9998,1.6665,14.3016
cuda,beit_base_patch16_224,64,0.9996,1.4904,15.0473
cuda,botnet26t_256,128,0.9997,1.3526,12.1563
cuda,cait_m36_384,2,1.0009,2.9795,23.8510
cuda,coat_lite_mini,128,0.9999,1.7093,12.2323
cuda,convit_base,32,0.9996,1.2522,10.2097
cuda,convmixer_768_32,32,0.9998,1.9489,14.5336
cuda,convnext_base,32,0.9992,1.6219,12.5282
cuda,crossvit_9_240,64,1.0032,1.5161,4.1286
cuda,cspdarknet53,64,0.9990,1.7446,11.9718
cuda,deit_base_distilled_patch16_224,64,0.9997,1.2218,14.1938
cuda,densenet121,64,1.0148,2.6397,8.8889
cuda,dla102,64,0.9990,1.5262,11.0734
cuda,dm_nfnet_f0,128,1.0001,2.4355,17.8887
cuda,dpn107,32,0.9993,2.8634,15.3601
cuda,eca_botnext26ts_256,64,0.9983,1.2318,8.5076
cuda,eca_halonext26ts,64,0.9981,1.3077,8.5752
cuda,ecaresnet101d,64,0.9994,1.9252,13.6386
cuda,ese_vovnet19b_dw,128,0.9995,0.9292,10.0608
cuda,fbnetc_100,128,0.9995,1.4775,7.2657
cuda,fbnetv3_b,128,0.9992,2.3186,11.4424
cuda,gernet_l,128,0.9997,1.6284,9.8493
cuda,ghostnet_100,128,0.9992,1.2654,5.6183
cuda,gluon_inception_v3,128,0.9996,1.6606,14.3016
cuda,gluon_senet154,32,0.9975,3.1837,18.3561
cuda,gluon_xception65,32,0.9995,1.6934,15.7475
cuda,gmixer_24_224,64,0.9991,1.3524,8.9801
cuda,gmlp_s16_224,64,0.9987,1.2922,10.1901
cuda,hardcorenas_a,128,0.9994,1.0979,6.2937
cuda,hrnet_w18,2,1.0058,4.5282,1.5296
cuda,inception_v3,128,0.9996,1.7181,14.3016
cuda,jx_nest_base,32,1.0000,1.7956,13.6074
cuda,lcnet_050,128,1.0092,0.8137,2.2639
cuda,legacy_senet154,32,0.9983,2.7796,18.3397
cuda,mixer_b16_224,64,0.9995,0.9173,11.1291
cuda,mixnet_l,64,0.9991,3.9002,7.9449
cuda,mnasnet_100,128,0.9993,1.2856,6.0789
cuda,mobilenetv2_100,128,0.9994,1.2810,10.3905
cuda,mobilenetv3_large_100,128,0.9989,1.3438,6.1111
cuda,mobilevit_s,32,1.0096,1.3709,6.4215
cuda,nasnetalarge,16,0.9989,4.8651,20.1628
cuda,nfnet_l0,64,0.9986,1.7864,7.8501
cuda,pit_b_224,64,0.9991,1.4156,15.5646
cuda,pnasnet5large,16,0.9996,4.1525,21.6207
cuda,poolformer_m36,64,0.9991,2.1186,18.9738
cuda,regnety_002,128,1.0188,1.1718,2.7448
cuda,repvgg_a2,128,0.9993,1.4738,6.7305
cuda,res2net101_26w_4s,64,0.9992,2.3840,13.3551
cuda,res2net50_14w_8s,2,1.0003,1.9190,1.7498
cuda,res2next50,2,1.0039,1.2896,1.7040
cuda,resmlp_12_224,128,0.9996,0.9206,7.8078
cuda,resnest101e,32,0.9983,2.5837,10.6787
cuda,resnet18,128,0.9993,0.4809,3.6598
cuda,rexnet_100,128,0.9993,1.5194,12.2212
cuda,sebotnet33ts_256,64,0.9995,1.5453,11.0666
cuda,selecsls42b,128,0.9994,0.8403,7.8371
cuda,spnasnet_100,128,0.9993,1.4146,6.6721
cuda,swin_base_patch4_window7_224,64,0.9997,3.0311,19.6381
cuda,swsl_resnext101_32x16d,32,0.9997,1.7826,24.1429
cuda,tf_efficientnet_b0,128,0.9998,1.7550,11.9009
cuda,tf_mixnet_l,64,0.9995,4.1746,8.7177
cuda,tinynet_a,128,0.9991,1.6032,9.5805
cuda,tnt_s_patch16_224,64,0.9993,2.2683,10.7897
cuda,twins_pcpvt_base,32,1.0045,2.3656,8.1249
cuda,visformer_small,128,1.0000,1.2325,12.9602
cuda,vit_base_patch16_224,64,1.0002,1.2223,14.1287
cuda,volo_d1_224,64,0.9994,1.8839,10.9361
cuda,xcit_large_24_p8_224,5,0.9994,2.8966,14.6165
